31,31,40,77.50,1,1,,v New Zealand,Kimberley,22 Jan 2013,ODI # 3325
4,4,9,44.44,0,0,,v New Zealand,Potchefstroom,25 Jan 2013,ODI # 3328
34*,34,14,242.85,3,2,,v Pakistan,Bloemfontein,10 Mar 2013,ODI # 3343
58,58,82,70.73,5,0,,v Pakistan,Centurion,15 Mar 2013,ODI # 3346
6*,6,6,100.00,0,0,,v Pakistan,Johannesburg,17 Mar 2013,ODI # 3347
1,1,3,33.33,0,0,,v Pakistan,Durban,21 Mar 2013,ODI # 3348
35,35,36,97.22,3,0,,v Pakistan,Benoni,24 Mar 2013,ODI # 3350
DNB,-,-,-,-,-,,v Netherlands,Amstelveen,31 May 2013,ODI # 3359
2,2,4,50.00,0,0,,v Sri Lanka,Pallekele,26 Jul 2013,ODI # 3398
0,0,2,0.00,0,0,,v Sri Lanka,Pallekele,28 Jul 2013,ODI # 3400
1,1,22,4.54,0,0,,v Sri Lanka,Colombo (RPS),31 Jul 2013,ODI # 3401
20,20,22,90.90,2,0,,v Australia,Perth,14 Nov 2014,ODI # 3545
0,0,1,0.00,0,0,,v Australia,Perth,16 Nov 2014,ODI # 3546
12,12,12,100.00,2,0,,v Australia,Canberra,19 Nov 2014,ODI # 3548
22,22,23,95.65,2,0,,v Australia,Melbourne,21 Nov 2014,ODI # 3549
63,63,41,153.65,7,2,,v Australia,Sydney,23 Nov 2014,ODI # 3551
12,12,9,133.33,1,0,,v West Indies,Durban,16 Jan 2015,ODI # 3579
DNB,-,-,-,-,-,,v West Indies,Johannesburg,18 Jan 2015,ODI # 3583
DNB,-,-,-,-,-,,v West Indies,East London,21 Jan 2015,ODI # 3587
12,12,16,75.00,0,0,,v West Indies,Port Elizabeth,25 Jan 2015,ODI # 3591
5*,5,2,250.00,1,0,,v West Indies,Centurion,28 Jan 2015,ODI # 3593
DNB,-,-,-,-,-,,v Zimbabwe,Hamilton,15 Feb 2015,ODI # 3601
10*,10,5,200.00,0,1,,v West Indies,Sydney,27 Feb 2015,ODI # 3616
DNB,-,-,-,-,-,,v Ireland,Canberra,3 Mar 2015,ODI # 3621
64*,64,31,206.45,5,3,,v U.A.E.,Wellington,12 Mar 2015,ODI # 3633
DNB,-,-,-,-,-,,v Bangladesh,Dhaka,10 Jul 2015,ODI # 3663
36,36,44,81.81,2,1,,v Bangladesh,Dhaka,12 Jul 2015,ODI # 3666
12,12,16,75.00,1,0,,v Bangladesh,Chittagong,15 Jul 2015,ODI # 3668
15,15,10,150.00,1,1,,v New Zealand,Centurion,19 Aug 2015,ODI # 3676
70,70,87,80.45,5,1,,v New Zealand,Potchefstroom,23 Aug 2015,ODI # 3677
40,40,28,142.85,6,1,,v New Zealand,Durban,26 Aug 2015,ODI # 3678
35*,35,19,184.21,5,1,,v India,Kanpur,11 Oct 2015,ODI # 3689
18,18,33,54.54,0,0,,v India,Indore,14 Oct 2015,ODI # 3692
33*,33,36,91.66,0,1,,v India,Rajkot,18 Oct 2015,ODI # 3695
22,22,38,57.89,1,0,,v India,Chennai,22 Oct 2015,ODI # 3698
16,16,10,160.00,0,2,,v India,Mumbai,25 Oct 2015,ODI # 3700
4*,4,1,400.00,1,0,,v England,Bloemfontein,3 Feb 2016,ODI # 3732
23*,23,26,88.46,1,0,,v England,Port Elizabeth,6 Feb 2016,ODI # 3734
DNB,-,-,-,-,-,,v England,Centurion,9 Feb 2016,ODI # 3736
38,38,42,90.47,2,0,,v England,Johannesburg,12 Feb 2016,ODI # 3737
13,13,18,72.22,0,1,,v England,Cape Town,14 Feb 2016,ODI # 3738
0,0,2,0.00,0,0,,v West Indies,Providence,3 Jun 2016,ODI # 3739
62,62,82,75.60,4,1,,v Australia,Providence,7 Jun 2016,ODI # 3741
4,4,8,50.00,0,0,,v Australia,Basseterre,11 Jun 2016,ODI # 3743
DNB,-,-,-,-,-,,v West Indies,Basseterre,15 Jun 2016,ODI # 3747
DNB,-,-,-,-,-,,v Australia,Bridgetown,19 Jun 2016,ODI # 3750
35,35,57,61.40,4,0,,v West Indies,Bridgetown,24 Jun 2016,ODI # 3754
50,50,22,227.27,3,3,,v Ireland,Benoni,25 Sep 2016,ODI # 3780
5*,5,6,83.33,0,0,,v Australia,Centurion,30 Sep 2016,ODI # 3785
13,13,14,92.85,1,0,,v Australia,Johannesburg,2 Oct 2016,ODI # 3787
12*,12,14,85.71,1,0,,v Australia,Port Elizabeth,9 Oct 2016,ODI # 3792
DNB,-,-,-,-,-,,v Sri Lanka,Johannesburg,4 Feb 2017,ODI # 3831
36*,36,20,180.00,4,1,,v Sri Lanka,Cape Town,7 Feb 2017,ODI # 3833
32,32,20,160.00,1,2,,v Sri Lanka,Centurion,10 Feb 2017,ODI # 3834
0,0,1,0.00,0,0,,v New Zealand,Hamilton,19 Feb 2017,ODI # 3836
17,17,25,68.00,0,0,,v England,Southampton,27 May 2017,ODI # 3873
7*,7,9,77.77,0,0,,v Bangladesh,Paarl,18 Oct 2017,ODI # 3925
33*,33,24,137.50,4,0,,v Bangladesh,East London,22 Oct 2017,ODI # 3929
1,1,5,20.00,0,0,,v India,Centurion,16 Feb 2018,ODI # 3978
