DNB,-,-,-,-,-,,v Ireland,Benoni,25 Sep 2016,ODI # 3780
15,15,20,75.00,0,1,,v Australia,Durban,5 Oct 2016,ODI # 3790
DNB,-,-,-,-,-,,v Australia,Port Elizabeth,9 Oct 2016,ODI # 3792
DNB,-,-,-,-,-,,v Sri Lanka,Johannesburg,4 Feb 2017,ODI # 3831
DNB,-,-,-,-,-,,v Sri Lanka,Cape Town,7 Feb 2017,ODI # 3833
50,50,27,185.18,4,2,,v New Zealand,Christchurch,22 Feb 2017,ODI # 3839
11,11,11,100.00,2,0,,v New Zealand,Wellington,25 Feb 2017,ODI # 3841
10,10,21,47.61,1,0,,v New Zealand,Hamilton,1 Mar 2017,ODI # 3843
DNB,-,-,-,-,-,,v New Zealand,Auckland,4 Mar 2017,ODI # 3846
DNB,-,-,-,-,-,,v England,Southampton,27 May 2017,ODI # 3873
DNB,-,-,-,-,-,,v Bangladesh,Kimberley,15 Oct 2017,ODI # 3923
0,0,1,0.00,0,0,,v Bangladesh,Paarl,18 Oct 2017,ODI # 3925
