7,7,8,87.50,1,0,,v Bangladesh,Chittagong,15 Jul 2015,ODI # 3668
29,29,33,87.87,5,0,,v India,Kanpur,11 Oct 2015,ODI # 3689
34,34,36,94.44,5,0,,v India,Indore,14 Oct 2015,ODI # 3692
103,103,118,87.28,11,1,,v India,Rajkot,18 Oct 2015,ODI # 3695
43,43,35,122.85,6,1,,v India,Chennai,22 Oct 2015,ODI # 3698
109,109,87,125.28,17,1,,v India,Mumbai,25 Oct 2015,ODI # 3700
138*,138,96,143.75,12,6,,v England,Bloemfontein,3 Feb 2016,ODI # 3732
22,22,33,66.66,4,0,,v England,Port Elizabeth,6 Feb 2016,ODI # 3734
135,135,117,115.38,16,4,,v England,Centurion,9 Feb 2016,ODI # 3736
27,27,42,64.28,4,0,,v England,Johannesburg,12 Feb 2016,ODI # 3737
4,4,17,23.52,1,0,,v England,Cape Town,14 Feb 2016,ODI # 3738
30,30,34,88.23,6,0,,v West Indies,Providence,3 Jun 2016,ODI # 3739
18,18,23,78.26,2,1,,v Australia,Providence,7 Jun 2016,ODI # 3741
19,19,29,65.51,3,0,,v Australia,Basseterre,11 Jun 2016,ODI # 3743
71,71,103,68.93,6,0,,v West Indies,Basseterre,15 Jun 2016,ODI # 3747
5*,5,5,100.00,1,0,,v Australia,Bridgetown,19 Jun 2016,ODI # 3750
6,6,6,100.00,1,0,,v West Indies,Bridgetown,24 Jun 2016,ODI # 3754
82,82,66,124.24,8,2,,v Ireland,Benoni,25 Sep 2016,ODI # 3780
178,178,113,157.52,16,11,,v Australia,Centurion,30 Sep 2016,ODI # 3785
22,22,24,91.66,2,0,,v Australia,Johannesburg,2 Oct 2016,ODI # 3787
70,70,49,142.85,6,2,,v Australia,Durban,5 Oct 2016,ODI # 3790
18,18,14,128.57,3,0,,v Australia,Port Elizabeth,9 Oct 2016,ODI # 3792
12,12,18,66.66,0,0,,v Australia,Cape Town,12 Oct 2016,ODI # 3795
34,34,40,85.00,4,0,,v Sri Lanka,Port Elizabeth,28 Jan 2017,ODI # 3828
17,17,22,77.27,2,0,,v Sri Lanka,Durban,1 Feb 2017,ODI # 3830
8,8,11,72.72,1,0,,v Sri Lanka,Johannesburg,4 Feb 2017,ODI # 3831
55,55,46,119.56,7,2,,v Sri Lanka,Cape Town,7 Feb 2017,ODI # 3833
109,109,87,125.28,16,0,,v Sri Lanka,Centurion,10 Feb 2017,ODI # 3834
69,69,64,107.81,9,1,,v New Zealand,Hamilton,19 Feb 2017,ODI # 3836
57,57,65,87.69,6,0,,v New Zealand,Christchurch,22 Feb 2017,ODI # 3839
68,68,70,97.14,6,2,,v New Zealand,Wellington,25 Feb 2017,ODI # 3841
0,0,1,0.00,0,0,,v New Zealand,Hamilton,1 Mar 2017,ODI # 3843
6,6,10,60.00,1,0,,v New Zealand,Auckland,4 Mar 2017,ODI # 3846
5,5,13,38.46,0,0,,v England,Leeds,24 May 2017,ODI # 3872
98,98,103,95.14,11,0,,v England,Southampton,27 May 2017,ODI # 3873
34,34,39,87.17,4,0,,v England,Lord's,29 May 2017,ODI # 3874
23,23,42,54.76,2,0,,v Sri Lanka,The Oval,3 Jun 2017,ODI # 3877
33,33,49,67.34,2,0,,v Pakistan,Birmingham,7 Jun 2017,ODI # 3881
53,53,72,73.61,4,0,,v India,The Oval,11 Jun 2017,ODI # 3886
168*,168,145,115.86,21,2,,v Bangladesh,Kimberley,15 Oct 2017,ODI # 3923
46,46,61,75.40,1,0,,v Bangladesh,Paarl,18 Oct 2017,ODI # 3925
73,73,68,107.35,9,1,,v Bangladesh,East London,22 Oct 2017,ODI # 3929
34,34,49,69.38,4,0,,v India,Durban,1 Feb 2018,ODI # 3969
20,20,36,55.55,2,0,,v India,Centurion,4 Feb 2018,ODI # 3970
