DNB,-,-,-,-,-,,v Zimbabwe,Sheikhupura,2 Feb 2008,ODI # 2669
3,3,3,100.00,0,0,,v Bangladesh,Karachi,19 Apr 2008,ODI # 2703
0,0,1,0.00,0,0,,v Bangladesh,Dhaka,8 Jun 2008,ODI # 2704
0,0,5,0.00,0,0,,v India,Dhaka,10 Jun 2008,ODI # 2705
1*,1,5,20.00,0,0,,v Sri Lanka,Karachi,29 Jun 2008,ODI # 2723
0,0,5,0.00,0,0,,v South Africa,Abu Dhabi,31 Oct 2010,ODI # 3063
21,21,11,190.90,2,1,,v South Africa,Dubai (DSC),2 Nov 2010,ODI # 3064
18,18,10,180.00,2,0,,v South Africa,Dubai (DSC),5 Nov 2010,ODI # 3067
9,9,5,180.00,1,0,,v South Africa,Dubai (DSC),8 Nov 2010,ODI # 3069
DNB,-,-,-,-,-,,v New Zealand,Queenstown,26 Jan 2011,ODI # 3088
1*,1,2,50.00,0,0,,v New Zealand,Christchurch,29 Jan 2011,ODI # 3090
0,0,2,0.00,0,0,,v New Zealand,Napier,1 Feb 2011,ODI # 3093
2*,2,8,25.00,0,0,,v New Zealand,Hamilton,3 Feb 2011,ODI # 3095
0,0,3,0.00,0,0,,v Canada,Colombo (RPS),3 Mar 2011,ODI # 3116
DNB,-,-,-,-,-,,v Zimbabwe,Pallekele,14 Mar 2011,ODI # 3132
DNB,-,-,-,-,-,,v Australia,Colombo (RPS),19 Mar 2011,ODI # 3139
DNB,-,-,-,-,-,,v West Indies,Dhaka,23 Mar 2011,ODI # 3142
8,8,14,57.14,1,0,,v India,Mohali,30 Mar 2011,ODI # 3147
DNB,-,-,-,-,-,,v West Indies,Gros Islet,23 Apr 2011,ODI # 3152
DNB,-,-,-,-,-,,v West Indies,Gros Islet,25 Apr 2011,ODI # 3153
17*,17,16,106.25,0,2,,v West Indies,Bridgetown,28 Apr 2011,ODI # 3154
0,0,3,0.00,0,0,,v West Indies,Providence,5 May 2011,ODI # 3156
DNB,-,-,-,-,-,,v Afghanistan,Sharjah,10 Feb 2012,ODI # 3236
8*,8,21,38.09,1,0,,v England,Abu Dhabi,13 Feb 2012,ODI # 3238
DNB,-,-,-,-,-,,v India,Dhaka,18 Mar 2012,ODI # 3263
45,45,52,86.53,5,1,,v South Africa,Johannesburg,17 Mar 2013,ODI # 3347
0,0,1,0.00,0,0,,v South Africa,Durban,21 Mar 2013,ODI # 3348
12,12,28,42.85,0,0,,v South Africa,Benoni,24 Mar 2013,ODI # 3350
47*,47,35,134.28,4,4,,v Ireland,Dublin,26 May 2013,ODI # 3358
6,6,14,42.85,0,0,,v West Indies,The Oval,7 Jun 2013,ODI # 3364
13,13,12,108.33,2,0,,v South Africa,Birmingham,10 Jun 2013,ODI # 3367
0,0,2,0.00,0,0,,v India,Birmingham,15 Jun 2013,ODI # 3372
7,7,21,33.33,0,0,,v West Indies,Providence,14 Jul 2013,ODI # 3389
3,3,10,30.00,0,0,,v West Indies,Providence,16 Jul 2013,ODI # 3390
19*,19,10,190.00,0,2,,v West Indies,Gros Islet,19 Jul 2013,ODI # 3391
DNB,-,-,-,-,-,,v West Indies,Gros Islet,21 Jul 2013,ODI # 3393
0,0,8,0.00,0,0,,v South Africa,Sharjah,30 Oct 2013,ODI # 3425
18,18,24,75.00,0,2,,v South Africa,Dubai (DSC),1 Nov 2013,ODI # 3427
33,33,47,70.21,3,1,,v South Africa,Abu Dhabi,6 Nov 2013,ODI # 3430
DNB,-,-,-,-,-,,v Sri Lanka,Hambantota,23 Aug 2014,ODI # 3512
5,5,6,83.33,0,0,,v Sri Lanka,Hambantota,26 Aug 2014,ODI # 3515
0,0,2,0.00,0,0,,v Sri Lanka,Dambulla,30 Aug 2014,ODI # 3519
5,5,10,50.00,1,0,,v Australia,Sharjah,7 Oct 2014,ODI # 3530
2,2,8,25.00,0,0,,v Australia,Dubai (DSC),10 Oct 2014,ODI # 3532
9*,9,6,150.00,1,0,,v New Zealand,Dubai (DSC),8 Dec 2014,ODI # 3564
14,14,19,73.68,1,0,,v New Zealand,Sharjah,12 Dec 2014,ODI # 3566
DNB,-,-,-,-,-,,v New Zealand,Sharjah,14 Dec 2014,ODI # 3568
4,4,2,200.00,1,0,,v India,Adelaide,15 Feb 2015,ODI # 3602
3,3,13,23.07,0,0,,v West Indies,Christchurch,21 Feb 2015,ODI # 3608
54*,54,46,117.39,6,1,,v Zimbabwe,Brisbane,1 Mar 2015,ODI # 3620
6*,6,1,600.00,0,1,,v U.A.E.,Napier,4 Mar 2015,ODI # 3622
0,0,1,0.00,0,0,,v South Africa,Auckland,7 Mar 2015,ODI # 3626
DNB,-,-,-,-,-,,v Ireland,Adelaide,15 Mar 2015,ODI # 3639
16,16,22,72.72,2,0,,v Australia,Adelaide,20 Mar 2015,ODI # 3642
8,8,12,66.66,1,0,,v Bangladesh,Dhaka,17 Apr 2015,ODI # 3647
51*,51,40,127.50,5,2,,v Bangladesh,Dhaka,19 Apr 2015,ODI # 3648
7,7,8,87.50,1,0,,v Bangladesh,Dhaka,22 Apr 2015,ODI # 3649
DNB,-,-,-,-,-,,v Zimbabwe,Lahore,26 May 2015,ODI # 3651
DNB,-,-,-,-,-,,v Zimbabwe,Lahore,29 May 2015,ODI # 3652
13,13,10,130.00,1,1,,v Zimbabwe,Lahore,31 May 2015,ODI # 3653
DNB,-,-,-,-,-,,v Zimbabwe,Harare,1 Oct 2015,ODI # 3685
3,3,8,37.50,0,0,,v Zimbabwe,Harare,3 Oct 2015,ODI # 3686
DNB,-,-,-,-,-,,v Zimbabwe,Harare,5 Oct 2015,ODI # 3687
DNB,-,-,-,-,-,,v England,Abu Dhabi,11 Nov 2015,ODI # 3707
5,5,8,62.50,0,0,,v England,Abu Dhabi,13 Nov 2015,ODI # 3708
33*,33,35,94.28,0,3,,v England,Sharjah,17 Nov 2015,ODI # 3710
1,1,2,50.00,0,0,,v England,Dubai (DSC),20 Nov 2015,ODI # 3712
5*,5,7,71.42,1,0,,v New Zealand,Wellington,25 Jan 2016,ODI # 3728
11,11,15,73.33,2,0,,v New Zealand,Auckland,31 Jan 2016,ODI # 3730
DNB,-,-,-,-,-,,v England,Southampton,24 Aug 2016,ODI # 3770
6,6,5,120.00,1,0,,v England,Lord's,27 Aug 2016,ODI # 3771
14,14,22,63.63,0,0,,v England,Nottingham,30 Aug 2016,ODI # 3773
0,0,1,0.00,0,0,,v West Indies,Sharjah,30 Sep 2016,ODI # 3784
DNB,-,-,-,-,-,,v West Indies,Sharjah,2 Oct 2016,ODI # 3788
DNB,-,-,-,-,-,,v West Indies,Abu Dhabi,5 Oct 2016,ODI # 3789
6,6,8,75.00,0,0,,v Australia,Brisbane,13 Jan 2017,ODI # 3817
17,17,20,85.00,1,0,,v Australia,Adelaide,26 Jan 2017,ODI # 3826
DNB,-,-,-,-,-,,v West Indies,Providence,7 Apr 2017,ODI # 3861
absent,-,-,-,-,-,,v India,Birmingham,4 Jun 2017,ODI # 3878
