42,42,75,56.00,1,2,,v India,Kochi,2 Apr 2005,ODI # 2235
7,7,7,100.00,1,0,,v India,Visakhapatnam,5 Apr 2005,ODI # 2236
18*,18,23,78.26,3,0,,v England,Cardiff,30 Aug 2006,ODI # 2408
1,1,5,20.00,0,0,,v England,Lord's,2 Sep 2006,ODI # 2409
20,20,19,105.26,2,1,,v England,Southampton,5 Sep 2006,ODI # 2410
8,8,8,100.00,2,0,,v England,Nottingham,8 Sep 2006,ODI # 2411
18,18,43,41.86,3,0,,v England,Birmingham,10 Sep 2006,ODI # 2412
22,22,15,146.66,3,0,,v Sri Lanka,Jaipur,17 Oct 2006,ODI # 2431
43,43,46,93.47,8,0,,v New Zealand,Mohali,25 Oct 2006,ODI # 2436
1,1,5,20.00,0,0,,v South Africa,Mohali,27 Oct 2006,ODI # 2438
0,0,1,0.00,0,0,,v West Indies,Faisalabad,7 Dec 2006,ODI # 2460
31,31,43,72.09,2,1,,v West Indies,Lahore,10 Dec 2006,ODI # 2463
1,1,7,14.28,0,0,,v West Indies,Multan,13 Dec 2006,ODI # 2464
92,92,111,82.88,5,2,,v West Indies,Karachi,16 Dec 2006,ODI # 2466
21,21,17,123.52,3,0,,v South Africa,Centurion,4 Feb 2007,ODI # 2506
0,0,6,0.00,0,0,,v South Africa,Johannesburg,14 Feb 2007,ODI # 2523
11,11,28,39.28,2,0,,v West Indies,Kingston,13 Mar 2007,ODI # 2531
4,4,6,66.66,1,0,,v Ireland,Kingston,17 Mar 2007,ODI # 2539
34,34,43,79.06,7,0,,v Sri Lanka,Abu Dhabi,22 May 2007,ODI # 2586
6,6,24,25.00,0,0,,v South Africa,Lahore,18 Oct 2007,ODI # 2633
30,30,42,71.42,4,0,,v England,Chester-le-Street,10 Sep 2010,ODI # 3043
43,43,68,63.23,5,0,,v England,Leeds,12 Sep 2010,ODI # 3044
1,1,3,33.33,0,0,,v England,The Oval,17 Sep 2010,ODI # 3045
64,64,100,64.00,5,1,,v England,Lord's,20 Sep 2010,ODI # 3046
29,29,42,69.04,5,0,,v England,Southampton,22 Sep 2010,ODI # 3047
68,68,84,80.95,7,0,,v South Africa,Abu Dhabi,29 Oct 2010,ODI # 3062
30,30,42,71.42,3,0,,v South Africa,Abu Dhabi,31 Oct 2010,ODI # 3063
4,4,15,26.66,0,0,,v South Africa,Dubai (DSC),2 Nov 2010,ODI # 3064
42,42,29,144.82,5,0,,v South Africa,Dubai (DSC),5 Nov 2010,ODI # 3067
59,59,58,101.72,7,0,,v South Africa,Dubai (DSC),8 Nov 2010,ODI # 3069
0,0,9,0.00,0,0,,v New Zealand,Wellington,22 Jan 2011,ODI # 3085
4*,4,11,36.36,0,0,,v New Zealand,Queenstown,26 Jan 2011,ODI # 3088
115,115,144,79.86,12,2,,v New Zealand,Christchurch,29 Jan 2011,ODI # 3090
12,12,23,52.17,2,0,,v New Zealand,Napier,1 Feb 2011,ODI # 3093
14,14,20,70.00,2,0,,v New Zealand,Hamilton,3 Feb 2011,ODI # 3095
21,21,15,140.00,2,1,,v New Zealand,Auckland,5 Feb 2011,ODI # 3097
9,9,20,45.00,1,0,,v Kenya,Hambantota,23 Feb 2011,ODI # 3105
32,32,31,103.22,4,1,,v Sri Lanka,Colombo (RPS),26 Feb 2011,ODI # 3109
11,11,12,91.66,2,0,,v Canada,Colombo (RPS),3 Mar 2011,ODI # 3116
5,5,6,83.33,1,0,,v New Zealand,Pallekele,8 Mar 2011,ODI # 3123
49,49,65,75.38,6,0,,v Zimbabwe,Pallekele,14 Mar 2011,ODI # 3132
5,5,8,62.50,1,0,,v Australia,Colombo (RPS),19 Mar 2011,ODI # 3139
61*,61,64,95.31,10,0,,v West Indies,Dhaka,23 Mar 2011,ODI # 3142
43,43,59,72.88,7,0,,v India,Mohali,30 Mar 2011,ODI # 3147
54,54,45,120.00,7,1,,v West Indies,Gros Islet,23 Apr 2011,ODI # 3152
32,32,51,62.74,1,1,,v West Indies,Gros Islet,25 Apr 2011,ODI # 3153
5,5,9,55.55,1,0,,v West Indies,Bridgetown,28 Apr 2011,ODI # 3154
121,121,138,87.68,7,3,,v West Indies,Bridgetown,2 May 2011,ODI # 3155
55,55,83,66.26,6,0,,v West Indies,Providence,5 May 2011,ODI # 3156
52,52,84,61.90,7,1,,v Ireland,Belfast,28 May 2011,ODI # 3157
0,0,7,0.00,0,0,,v Ireland,Belfast,30 May 2011,ODI # 3158
26,26,49,53.06,2,1,,v Zimbabwe,Bulawayo,8 Sep 2011,ODI # 3188
139*,139,147,94.55,13,1,,v Zimbabwe,Harare,11 Sep 2011,ODI # 3190
23,23,21,109.52,4,0,,v Zimbabwe,Harare,14 Sep 2011,ODI # 3194
5,5,6,83.33,1,0,,v Sri Lanka,Dubai (DSC),11 Nov 2011,ODI # 3212
4,4,3,133.33,1,0,,v Sri Lanka,Dubai (DSC),14 Nov 2011,ODI # 3213
83,83,101,82.17,9,1,,v Sri Lanka,Dubai (DSC),18 Nov 2011,ODI # 3214
27,27,51,52.94,3,0,,v Sri Lanka,Sharjah,20 Nov 2011,ODI # 3215
14,14,28,50.00,2,0,,v Sri Lanka,Abu Dhabi,23 Nov 2011,ODI # 3216
22,22,38,57.89,5,0,,v Bangladesh,Dhaka,1 Dec 2011,ODI # 3218
32,32,56,57.14,6,0,,v Bangladesh,Dhaka,3 Dec 2011,ODI # 3220
0,0,4,0.00,0,0,,v Bangladesh,Chittagong,6 Dec 2011,ODI # 3222
8,8,17,47.05,1,0,,v Afghanistan,Sharjah,10 Feb 2012,ODI # 3236
5,5,11,45.45,1,0,,v England,Abu Dhabi,13 Feb 2012,ODI # 3238
26,26,43,60.46,3,0,,v England,Abu Dhabi,15 Feb 2012,ODI # 3240
29,29,28,103.57,3,0,,v England,Dubai (DSC),18 Feb 2012,ODI # 3243
1,1,3,33.33,0,0,,v England,Dubai (DSC),21 Feb 2012,ODI # 3247
89,89,126,70.63,7,0,,v Bangladesh,Dhaka,11 Mar 2012,ODI # 3258
11,11,35,31.42,1,0,,v Sri Lanka,Dhaka,15 Mar 2012,ODI # 3260
105,105,113,92.92,9,1,,v India,Dhaka,18 Mar 2012,ODI # 3263
40,40,87,45.97,4,0,,v Bangladesh,Dhaka,22 Mar 2012,ODI # 3267
37,37,57,64.91,5,1,,v Sri Lanka,Pallekele,7 Jun 2012,ODI # 3272
14,14,29,48.27,1,0,,v Sri Lanka,Pallekele,9 Jun 2012,ODI # 3273
0,0,4,0.00,0,0,,v Sri Lanka,Colombo (RPS),13 Jun 2012,ODI # 3274
0,0,5,0.00,0,0,,v Sri Lanka,Colombo (RPS),16 Jun 2012,ODI # 3275
6,6,13,46.15,0,0,,v Sri Lanka,Colombo (RPS),18 Jun 2012,ODI # 3277
4,4,12,33.33,0,0,,v Australia,Sharjah,28 Aug 2012,ODI # 3299
23,23,27,85.18,2,0,,v Australia,Abu Dhabi,31 Aug 2012,ODI # 3301
78,78,97,80.41,4,2,,v Australia,Sharjah,3 Sep 2012,ODI # 3303
0,0,1,0.00,0,0,,v India,Chennai,30 Dec 2012,ODI # 3314
76,76,74,102.70,10,0,,v India,Kolkata,3 Jan 2013,ODI # 3315
21,21,31,67.74,2,0,,v India,Delhi,6 Jan 2013,ODI # 3316
25,25,38,65.78,3,0,,v South Africa,Bloemfontein,10 Mar 2013,ODI # 3343
31,31,49,63.26,3,1,,v South Africa,Centurion,15 Mar 2013,ODI # 3346
57,57,49,116.32,6,3,,v South Africa,Johannesburg,17 Mar 2013,ODI # 3347
0,0,1,0.00,0,0,,v South Africa,Durban,21 Mar 2013,ODI # 3348
5,5,9,55.55,1,0,,v South Africa,Benoni,24 Mar 2013,ODI # 3350
18,18,26,69.23,2,0,,v Scotland,Edinburgh,17 May 2013,ODI # 3356
122*,122,113,107.96,12,2,,v Ireland,Dublin,23 May 2013,ODI # 3357
2,2,5,40.00,0,0,,v Ireland,Dublin,26 May 2013,ODI # 3358
4,4,9,44.44,1,0,,v West Indies,The Oval,7 Jun 2013,ODI # 3364
7,7,21,33.33,0,0,,v South Africa,Birmingham,10 Jun 2013,ODI # 3367
27,27,31,87.09,5,0,,v India,Birmingham,15 Jun 2013,ODI # 3372
1,1,13,7.69,0,0,,v West Indies,Providence,14 Jul 2013,ODI # 3389
20,20,25,80.00,3,0,,v West Indies,Providence,16 Jul 2013,ODI # 3390
14,14,33,42.42,0,0,,v West Indies,Gros Islet,19 Jul 2013,ODI # 3391
59,59,62,95.16,5,2,,v West Indies,Gros Islet,21 Jul 2013,ODI # 3393
11,11,22,50.00,1,0,,v West Indies,Gros Islet,24 Jul 2013,ODI # 3396
70,70,71,98.59,6,3,,v Zimbabwe,Harare,27 Aug 2013,ODI # 3404
136*,136,130,104.61,9,5,,v Zimbabwe,Harare,29 Aug 2013,ODI # 3406
26*,26,34,76.47,3,0,,v Zimbabwe,Harare,31 Aug 2013,ODI # 3408
28,28,39,71.79,2,0,,v South Africa,Sharjah,30 Oct 2013,ODI # 3425
26,26,32,81.25,4,0,,v South Africa,Dubai (DSC),1 Nov 2013,ODI # 3427
15,15,31,48.38,3,0,,v South Africa,Abu Dhabi,6 Nov 2013,ODI # 3430
33,33,60,55.00,4,0,,v South Africa,Abu Dhabi,8 Nov 2013,ODI # 3431
6,6,16,37.50,1,0,,v South Africa,Sharjah,11 Nov 2013,ODI # 3433
5,5,10,50.00,1,0,,v South Africa,Cape Town,24 Nov 2013,ODI # 3438
8,8,16,50.00,0,0,,v South Africa,Port Elizabeth,27 Nov 2013,ODI # 3440
122,122,129,94.57,7,4,,v Sri Lanka,Sharjah,18 Dec 2013,ODI # 3445
32,32,52,61.53,3,0,,v Sri Lanka,Dubai (DSC),20 Dec 2013,ODI # 3446
140*,140,136,102.94,11,3,,v Sri Lanka,Sharjah,22 Dec 2013,ODI # 3447
113*,113,119,94.95,12,2,,v Sri Lanka,Abu Dhabi,25 Dec 2013,ODI # 3448
41,41,56,73.21,2,0,,v Sri Lanka,Abu Dhabi,27 Dec 2013,ODI # 3450
18,18,19,94.73,2,0,,v Sri Lanka,Fatullah,25 Feb 2014,ODI # 3473
10,10,16,62.50,1,0,,v Afghanistan,Fatullah,27 Feb 2014,ODI # 3475
75,75,117,64.10,3,2,,v India,Dhaka,2 Mar 2014,ODI # 3479
52,52,55,94.54,8,0,,v Bangladesh,Dhaka,4 Mar 2014,ODI # 3482
3,3,13,23.07,0,0,,v Sri Lanka,Dhaka,8 Mar 2014,ODI # 3486
21,21,23,91.30,3,0,,v Sri Lanka,Hambantota,23 Aug 2014,ODI # 3512
62,62,49,126.53,11,0,,v Sri Lanka,Hambantota,26 Aug 2014,ODI # 3515
1,1,16,6.25,0,0,,v Sri Lanka,Dambulla,30 Aug 2014,ODI # 3519
6,6,17,35.29,0,0,,v New Zealand,Dubai (DSC),8 Dec 2014,ODI # 3564
76,76,92,82.60,9,1,,v New Zealand,Sharjah,12 Dec 2014,ODI # 3566
33,33,26,126.92,5,1,,v New Zealand,Sharjah,14 Dec 2014,ODI # 3568
3,3,11,27.27,0,0,,v New Zealand,Abu Dhabi,17 Dec 2014,ODI # 3570
0,0,5,0.00,0,0,,v New Zealand,Wellington,31 Jan 2015,ODI # 3596
86,86,89,96.62,5,3,,v New Zealand,Napier,3 Feb 2015,ODI # 3598
4,4,7,57.14,1,0,,v Bangladesh,Dhaka,17 Apr 2015,ODI # 3647
0,0,6,0.00,0,0,,v Bangladesh,Dhaka,19 Apr 2015,ODI # 3648
4,4,15,26.66,0,0,,v Bangladesh,Dhaka,22 Apr 2015,ODI # 3649
86,86,83,103.61,8,4,,v Zimbabwe,Lahore,26 May 2015,ODI # 3651
15,15,24,62.50,2,0,,v Zimbabwe,Lahore,29 May 2015,ODI # 3652
80,80,80,100.00,8,1,,v Zimbabwe,Lahore,31 May 2015,ODI # 3653
103,103,95,108.42,10,4,,v Sri Lanka,Dambulla,11 Jul 2015,ODI # 3664
9,9,15,60.00,0,1,,v Sri Lanka,Pallekele,15 Jul 2015,ODI # 3669
54,54,64,84.37,4,0,,v Sri Lanka,Colombo (RPS),19 Jul 2015,ODI # 3670
70,70,88,79.54,8,1,,v Sri Lanka,Colombo (RPS),22 Jul 2015,ODI # 3671
37,37,37,100.00,5,1,,v Sri Lanka,Hambantota,26 Jul 2015,ODI # 3672
10,10,19,52.63,2,0,,v Zimbabwe,Harare,1 Oct 2015,ODI # 3685
27,27,41,65.85,5,0,,v Zimbabwe,Harare,3 Oct 2015,ODI # 3686
13,13,16,81.25,2,0,,v Zimbabwe,Harare,5 Oct 2015,ODI # 3687
102*,102,130,78.46,10,1,,v England,Abu Dhabi,11 Nov 2015,ODI # 3707
0,0,8,0.00,0,0,,v England,Abu Dhabi,13 Nov 2015,ODI # 3708
45,45,71,63.38,2,2,,v England,Sharjah,17 Nov 2015,ODI # 3710
37,37,36,102.77,5,1,,v England,Dubai (DSC),20 Nov 2015,ODI # 3712
42,42,56,75.00,1,1,,v New Zealand,Wellington,25 Jan 2016,ODI # 3728
76,76,60,126.66,5,5,,v New Zealand,Auckland,31 Jan 2016,ODI # 3730
37,37,59,62.71,4,1,,v Ireland,Dublin (Malahide),18 Aug 2016,ODI # 3767
11,11,15,73.33,2,0,,v England,Southampton,24 Aug 2016,ODI # 3770
4,4,7,57.14,0,0,,v Australia,Brisbane,13 Jan 2017,ODI # 3817
72,72,104,69.23,8,0,,v Australia,Melbourne,15 Jan 2017,ODI # 3818
4,4,13,30.76,0,0,,v Australia,Perth,19 Jan 2017,ODI # 3820
40,40,40,100.00,3,1,,v Australia,Sydney,22 Jan 2017,ODI # 3822
3,3,6,50.00,0,0,,v Australia,Adelaide,26 Jan 2017,ODI # 3826
88,88,92,95.65,6,3,,v West Indies,Providence,7 Apr 2017,ODI # 3861
32,32,50,64.00,2,1,,v West Indies,Providence,9 Apr 2017,ODI # 3862
81,81,86,94.18,8,2,,v West Indies,Providence,11 Apr 2017,ODI # 3863
33,33,43,76.74,2,0,,v India,Birmingham,4 Jun 2017,ODI # 3878
26,26,53,49.05,1,1,,v South Africa,Birmingham,7 Jun 2017,ODI # 3881
1,1,5,20.00,0,0,,v Sri Lanka,Cardiff,12 Jun 2017,ODI # 3888
31*,31,21,147.61,3,2,,v England,Cardiff,14 Jun 2017,ODI # 3889
57*,57,37,154.05,4,3,,v India,The Oval,18 Jun 2017,ODI # 3894
32,32,38,84.21,5,0,,v Sri Lanka,Dubai (DSC),13 Oct 2017,ODI # 3922
8,8,11,72.72,0,1,,v Sri Lanka,Abu Dhabi,16 Oct 2017,ODI # 3924
34*,34,51,66.66,4,0,,v Sri Lanka,Abu Dhabi,18 Oct 2017,ODI # 3926
9,9,19,47.36,0,0,,v Sri Lanka,Sharjah,20 Oct 2017,ODI # 3927
DNB,-,-,-,-,-,,v Sri Lanka,Sharjah,23 Oct 2017,ODI # 3930
1,1,9,11.11,0,0,,v New Zealand,Wellington,6 Jan 2018,ODI # 3946
60,60,71,84.50,8,0,,v New Zealand,Nelson,9 Jan 2018,ODI # 3947
0,0,4,0.00,0,0,,v New Zealand,Dunedin,13 Jan 2018,ODI # 3949
81,81,80,101.25,5,4,,v New Zealand,Hamilton,16 Jan 2018,ODI # 3953
6,6,20,30.00,1,0,,v New Zealand,Wellington,19 Jan 2018,ODI # 3957
