33*,33,28,117.85,6,0,,v Ireland,Hamilton,10 Mar 2015,ODI # 3631
19,19,24,79.16,3,0,,v Zimbabwe,Auckland,14 Mar 2015,ODI # 3636
19,19,37,51.35,1,0,,v Bangladesh,Melbourne,19 Mar 2015,ODI # 3641
44,44,68,64.70,2,0,,v Australia,Sydney,26 Mar 2015,ODI # 3645
9,9,25,36.00,1,0,,v Bangladesh,Dhaka,18 Jun 2015,ODI # 3658
34,34,49,69.38,5,0,,v Zimbabwe,Harare,10 Jul 2015,ODI # 3662
63,63,83,75.90,7,0,,v Zimbabwe,Harare,12 Jul 2015,ODI # 3665
15,15,22,68.18,1,0,,v Zimbabwe,Harare,14 Jul 2015,ODI # 3667
60,60,82,73.17,5,0,,v South Africa,Kanpur,11 Oct 2015,ODI # 3689
51,51,63,80.95,6,0,,v South Africa,Indore,14 Oct 2015,ODI # 3692
4,4,7,57.14,0,0,,v South Africa,Rajkot,18 Oct 2015,ODI # 3695
45,45,53,84.90,4,0,,v South Africa,Chennai,22 Oct 2015,ODI # 3698
87,87,58,150.00,9,3,,v South Africa,Mumbai,25 Oct 2015,ODI # 3700
DNB,-,-,-,-,-,,v Australia,Perth,12 Jan 2016,ODI # 3723
89,89,80,111.25,6,1,,v Australia,Brisbane,15 Jan 2016,ODI # 3724
50,50,55,90.90,4,1,,v Australia,Melbourne,17 Jan 2016,ODI # 3725
2,2,3,66.66,0,0,,v Australia,Canberra,20 Jan 2016,ODI # 3726
33,33,34,97.05,4,2,,v New Zealand,Dharamsala,16 Oct 2016,ODI # 3796
28,28,49,57.14,3,0,,v New Zealand,Delhi,20 Oct 2016,ODI # 3797
5,5,10,50.00,1,0,,v New Zealand,Mohali,23 Oct 2016,ODI # 3798
57,57,70,81.42,5,1,,v New Zealand,Ranchi,26 Oct 2016,ODI # 3799
20,20,39,51.28,3,0,,v New Zealand,Visakhapatnam,29 Oct 2016,ODI # 3800
1,1,6,16.66,0,0,,v England,Kolkata,22 Jan 2017,ODI # 3824
62,62,78,79.48,8,0,,v West Indies,Port of Spain,23 Jun 2017,ODI # 3895
103,103,104,99.03,10,2,,v West Indies,Port of Spain,25 Jun 2017,ODI # 3896
72,72,112,64.28,4,1,,v West Indies,North Sound,30 Jun 2017,ODI # 3898
60,60,91,65.93,7,0,,v West Indies,North Sound,2 Jul 2017,ODI # 3900
39,39,51,76.47,5,0,,v West Indies,Kingston,6 Jul 2017,ODI # 3902
5,5,17,29.41,0,0,,v Sri Lanka,Colombo (RPS),3 Sep 2017,ODI # 3909
5,5,15,33.33,0,0,,v Australia,Chennai,17 Sep 2017,ODI # 3910
55,55,64,85.93,7,0,,v Australia,Kolkata,21 Sep 2017,ODI # 3912
70,70,76,92.10,9,0,,v Australia,Indore,24 Sep 2017,ODI # 3914
53,53,66,80.30,6,1,,v Australia,Bengaluru,28 Sep 2017,ODI # 3917
61,61,74,82.43,7,0,,v Australia,Nagpur,1 Oct 2017,ODI # 3919
79,79,86,91.86,5,2,,v South Africa,Durban,1 Feb 2018,ODI # 3969
DNB,-,-,-,-,-,,v South Africa,Centurion,4 Feb 2018,ODI # 3970
11,11,13,84.61,0,0,,v South Africa,Cape Town,7 Feb 2018,ODI # 3971
8,8,15,53.33,1,0,,v South Africa,Johannesburg,10 Feb 2018,ODI # 3973
8,8,18,44.44,0,0,,v South Africa,Port Elizabeth,13 Feb 2018,ODI # 3976
34*,34,50,68.00,3,0,,v South Africa,Centurion,16 Feb 2018,ODI # 3978
