32,32,46,69.56,3,0,,v New Zealand,Napier,19 Jan 2014,ODI # 3456
12,12,22,54.54,2,0,,v New Zealand,Hamilton,22 Jan 2014,ODI # 3458
28,28,25,112.00,4,1,,v New Zealand,Auckland,25 Jan 2014,ODI # 3462
9,9,28,32.14,1,0,,v New Zealand,Wellington,31 Jan 2014,ODI # 3467
28,28,44,63.63,5,0,,v Bangladesh,Fatullah,26 Feb 2014,ODI # 3474
94,94,114,82.45,7,1,,v Sri Lanka,Fatullah,28 Feb 2014,ODI # 3476
10,10,13,76.92,2,0,,v Pakistan,Dhaka,2 Mar 2014,ODI # 3479
60,60,78,76.92,4,1,,v Afghanistan,Dhaka,5 Mar 2014,ODI # 3483
11,11,22,50.00,2,0,,v England,Cardiff,27 Aug 2014,ODI # 3517
16,16,23,69.56,1,0,,v England,Nottingham,30 Aug 2014,ODI # 3520
97*,97,81,119.75,11,4,,v England,Birmingham,2 Sep 2014,ODI # 3523
31,31,44,70.45,4,1,,v England,Leeds,5 Sep 2014,ODI # 3525
68,68,92,73.91,9,0,,v West Indies,Kochi,8 Oct 2014,ODI # 3531
1,1,9,11.11,0,0,,v West Indies,Delhi,11 Oct 2014,ODI # 3533
35,35,35,100.00,6,1,,v West Indies,Dharamsala,17 Oct 2014,ODI # 3535
113,113,107,105.60,14,3,,v Sri Lanka,Cuttack,2 Nov 2014,ODI # 3539
79,79,80,98.75,7,1,,v Sri Lanka,Ahmedabad,6 Nov 2014,ODI # 3540
91,91,79,115.18,8,1,,v Sri Lanka,Hyderabad (Deccan),9 Nov 2014,ODI # 3543
2,2,4,50.00,0,0,,v Australia,Melbourne,18 Jan 2015,ODI # 3582
1,1,5,20.00,0,0,,v England,Brisbane,20 Jan 2015,ODI # 3586
8,8,13,61.53,0,0,,v Australia,Sydney,26 Jan 2015,ODI # 3592
38,38,65,58.46,4,0,,v England,Perth,30 Jan 2015,ODI # 3595
73,73,76,96.05,7,1,,v Pakistan,Adelaide,15 Feb 2015,ODI # 3602
137,137,146,93.83,16,2,,v South Africa,Melbourne,22 Feb 2015,ODI # 3610
14,14,17,82.35,3,0,,v U.A.E.,Perth,28 Feb 2015,ODI # 3618
9,9,14,64.28,1,0,,v West Indies,Perth,6 Mar 2015,ODI # 3625
100,100,85,117.64,11,5,,v Ireland,Hamilton,10 Mar 2015,ODI # 3631
4,4,20,20.00,1,0,,v Zimbabwe,Auckland,14 Mar 2015,ODI # 3636
30,30,50,60.00,3,0,,v Bangladesh,Melbourne,19 Mar 2015,ODI # 3641
45,45,41,109.75,6,1,,v Australia,Sydney,26 Mar 2015,ODI # 3645
30,30,38,78.94,3,0,,v Bangladesh,Dhaka,18 Jun 2015,ODI # 3658
53,53,60,88.33,7,0,,v Bangladesh,Dhaka,21 Jun 2015,ODI # 3660
75,75,73,102.73,10,0,,v Bangladesh,Dhaka,24 Jun 2015,ODI # 3661
23,23,28,82.14,5,0,,v South Africa,Kanpur,11 Oct 2015,ODI # 3689
23,23,34,67.64,4,0,,v South Africa,Indore,14 Oct 2015,ODI # 3692
13,13,29,44.82,2,0,,v South Africa,Rajkot,18 Oct 2015,ODI # 3695
7,7,15,46.66,0,0,,v South Africa,Chennai,22 Oct 2015,ODI # 3698
60,60,59,101.69,8,0,,v South Africa,Mumbai,25 Oct 2015,ODI # 3700
9,9,22,40.90,1,0,,v Australia,Perth,12 Jan 2016,ODI # 3723
6,6,4,150.00,1,0,,v Australia,Brisbane,15 Jan 2016,ODI # 3724
68,68,91,74.72,9,0,,v Australia,Melbourne,17 Jan 2016,ODI # 3725
126,126,113,111.50,14,2,,v Australia,Canberra,20 Jan 2016,ODI # 3726
78,78,56,139.28,7,3,,v Australia,Sydney,23 Jan 2016,ODI # 3727
1,1,10,10.00,0,0,,v England,Pune,15 Jan 2017,ODI # 3819
11,11,15,73.33,2,0,,v England,Cuttack,19 Jan 2017,ODI # 3821
68,68,65,104.61,6,1,,v Pakistan,Birmingham,4 Jun 2017,ODI # 3878
125,125,128,97.65,15,1,,v Sri Lanka,The Oval,8 Jun 2017,ODI # 3882
78,78,83,93.97,12,1,,v South Africa,The Oval,11 Jun 2017,ODI # 3886
46,46,34,135.29,7,1,,v Bangladesh,Birmingham,15 Jun 2017,ODI # 3891
21,21,22,95.45,4,0,,v Pakistan,The Oval,18 Jun 2017,ODI # 3894
87,87,92,94.56,8,2,,v West Indies,Port of Spain,23 Jun 2017,ODI # 3895
63,63,59,106.77,10,0,,v West Indies,Port of Spain,25 Jun 2017,ODI # 3896
2,2,6,33.33,0,0,,v West Indies,North Sound,30 Jun 2017,ODI # 3898
5,5,7,71.42,0,0,,v West Indies,North Sound,2 Jul 2017,ODI # 3900
4,4,3,133.33,1,0,,v West Indies,Kingston,6 Jul 2017,ODI # 3902
132*,132,90,146.66,20,3,,v Sri Lanka,Dambulla,20 Aug 2017,ODI # 3905
49,49,50,98.00,6,1,,v Sri Lanka,Pallekele,24 Aug 2017,ODI # 3906
5,5,3,166.66,1,0,,v Sri Lanka,Pallekele,27 Aug 2017,ODI # 3907
4,4,6,66.66,1,0,,v Sri Lanka,Colombo (RPS),31 Aug 2017,ODI # 3908
9,9,12,75.00,1,0,,v New Zealand,Mumbai,22 Oct 2017,ODI # 3928
68,68,84,80.95,5,2,,v New Zealand,Pune,25 Oct 2017,ODI # 3931
14,14,20,70.00,3,0,,v New Zealand,Kanpur,29 Oct 2017,ODI # 3932
0,0,6,0.00,0,0,,v Sri Lanka,Dharamsala,10 Dec 2017,ODI # 3939
68,68,67,101.49,9,0,,v Sri Lanka,Mohali,13 Dec 2017,ODI # 3941
100*,100,85,117.64,13,2,,v Sri Lanka,Visakhapatnam,17 Dec 2017,ODI # 3942
35,35,29,120.68,6,0,,v South Africa,Durban,1 Feb 2018,ODI # 3969
51*,51,56,91.07,9,0,,v South Africa,Centurion,4 Feb 2018,ODI # 3970
76,76,63,120.63,12,0,,v South Africa,Cape Town,7 Feb 2018,ODI # 3971
109,109,105,103.80,10,2,,v South Africa,Johannesburg,10 Feb 2018,ODI # 3973
34,34,23,147.82,8,0,,v South Africa,Port Elizabeth,13 Feb 2018,ODI # 3976
18,18,34,52.94,2,0,,v South Africa,Centurion,16 Feb 2018,ODI # 3978
