DNB,-,-,-,-,-,,v West Indies,Port of Spain,23 Jun 2017,ODI # 3895
DNB,-,-,-,-,-,,v West Indies,Port of Spain,25 Jun 2017,ODI # 3896
DNB,-,-,-,-,-,,v West Indies,North Sound,30 Jun 2017,ODI # 3898
2*,2,6,33.33,0,0,,v West Indies,North Sound,2 Jul 2017,ODI # 3900
DNB,-,-,-,-,-,,v West Indies,Kingston,6 Jul 2017,ODI # 3902
DNB,-,-,-,-,-,,v Sri Lanka,Colombo (RPS),31 Aug 2017,ODI # 3908
DNB,-,-,-,-,-,,v Sri Lanka,Colombo (RPS),3 Sep 2017,ODI # 3909
0*,0,0,-,0,0,,v Australia,Chennai,17 Sep 2017,ODI # 3910
0,0,2,0.00,0,0,,v Australia,Kolkata,21 Sep 2017,ODI # 3912
DNB,-,-,-,-,-,,v Australia,Indore,24 Sep 2017,ODI # 3914
DNB,-,-,-,-,-,,v Australia,Nagpur,1 Oct 2017,ODI # 3919
0*,0,0,-,0,0,,v New Zealand,Mumbai,22 Oct 2017,ODI # 3928
19,19,25,76.00,4,0,,v Sri Lanka,Dharamsala,10 Dec 2017,ODI # 3939
DNB,-,-,-,-,-,,v Sri Lanka,Visakhapatnam,17 Dec 2017,ODI # 3942
DNB,-,-,-,-,-,,v South Africa,Durban,1 Feb 2018,ODI # 3969
DNB,-,-,-,-,-,,v South Africa,Centurion,4 Feb 2018,ODI # 3970
DNB,-,-,-,-,-,,v South Africa,Cape Town,7 Feb 2018,ODI # 3971
0*,0,0,-,0,0,,v South Africa,Johannesburg,10 Feb 2018,ODI # 3973
2*,2,4,50.00,0,0,,v South Africa,Port Elizabeth,13 Feb 2018,ODI # 3976
DNB,-,-,-,-,-,,v South Africa,Centurion,16 Feb 2018,ODI # 3978
