1*,1,2,50.00,0,0,,v West Indies,Basseterre,11 Jul 2012,ODI # 3288
1*,1,2,50.00,0,0,,v West Indies,Basseterre,14 Jul 2012,ODI # 3289
5,5,8,62.50,0,0,,v West Indies,Basseterre,16 Jul 2012,ODI # 3290
DNB,-,-,-,-,-,,v Sri Lanka,Pallekele,4 Nov 2012,ODI # 3305
DNB,-,-,-,-,-,,v Sri Lanka,Pallekele,6 Nov 2012,ODI # 3306
DNB,-,-,-,-,-,,v Sri Lanka,Hambantota,10 Nov 2012,ODI # 3307
TDNB,-,-,-,-,-,,v Sri Lanka,Hambantota,12 Nov 2012,ODI # 3308
1,1,2,50.00,0,0,,v England,Napier,20 Feb 2013,ODI # 3336
21*,21,33,63.63,2,1,,v South Africa,Mount Maunganui,21 Oct 2014,ODI # 3536
10,10,13,76.92,2,0,,v South Africa,Mount Maunganui,24 Oct 2014,ODI # 3537
DNB,-,-,-,-,-,,v Sri Lanka,Christchurch,11 Jan 2015,ODI # 3574
13,13,6,216.66,0,2,,v Sri Lanka,Hamilton,15 Jan 2015,ODI # 3577
DNB,-,-,-,-,-,,v Sri Lanka,Dunedin,23 Jan 2015,ODI # 3588
DNB,-,-,-,-,-,,v Sri Lanka,Dunedin,25 Jan 2015,ODI # 3590
DNB,-,-,-,-,-,,v Pakistan,Wellington,31 Jan 2015,ODI # 3596
DNB,-,-,-,-,-,,v Pakistan,Napier,3 Feb 2015,ODI # 3598
DNB,-,-,-,-,-,,v Sri Lanka,Christchurch,14 Feb 2015,ODI # 3599
DNB,-,-,-,-,-,,v Scotland,Dunedin,17 Feb 2015,ODI # 3604
DNB,-,-,-,-,-,,v England,Wellington,20 Feb 2015,ODI # 3607
0*,0,2,0.00,0,0,,v Australia,Auckland,28 Feb 2015,ODI # 3617
DNB,-,-,-,-,-,,v Afghanistan,Napier,8 Mar 2015,ODI # 3628
DNB,-,-,-,-,-,,v Bangladesh,Hamilton,13 Mar 2015,ODI # 3634
DNB,-,-,-,-,-,,v West Indies,Wellington,21 Mar 2015,ODI # 3643
DNB,-,-,-,-,-,,v South Africa,Auckland,24 Mar 2015,ODI # 3644
0*,0,1,0.00,0,0,,v Australia,Melbourne,29 Mar 2015,ODI # 3646
0*,0,0,-,0,0,,v England,Birmingham,9 Jun 2015,ODI # 3654
DNB,-,-,-,-,-,,v England,The Oval,12 Jun 2015,ODI # 3655
DNB,-,-,-,-,-,,v Sri Lanka,Mount Maunganui,5 Jan 2016,ODI # 3721
4*,4,1,400.00,1,0,,v Pakistan,Wellington,25 Jan 2016,ODI # 3728
DNB,-,-,-,-,-,,v Pakistan,Auckland,31 Jan 2016,ODI # 3730
DNB,-,-,-,-,-,,v Australia,Auckland,3 Feb 2016,ODI # 3731
2*,2,2,100.00,0,0,,v Australia,Wellington,6 Feb 2016,ODI # 3733
5*,5,4,125.00,1,0,,v India,Delhi,20 Oct 2016,ODI # 3797
1,1,3,33.33,0,0,,v India,Mohali,23 Oct 2016,ODI # 3798
DNB,-,-,-,-,-,,v India,Ranchi,26 Oct 2016,ODI # 3799
1*,1,5,20.00,0,0,,v India,Visakhapatnam,29 Oct 2016,ODI # 3800
1*,1,1,100.00,0,0,,v Australia,Sydney,4 Dec 2016,ODI # 3811
2*,2,6,33.33,0,0,,v Australia,Canberra,6 Dec 2016,ODI # 3812
1,1,7,14.28,0,0,,v Australia,Melbourne,9 Dec 2016,ODI # 3813
DNB,-,-,-,-,-,,v Bangladesh,Christchurch,26 Dec 2016,ODI # 3814
12,12,12,100.00,2,0,,v Bangladesh,Nelson,29 Dec 2016,ODI # 3815
16*,16,7,228.57,2,1,,v Australia,Auckland,30 Jan 2017,ODI # 3829
1*,1,1,100.00,0,0,,v Australia,Hamilton,5 Feb 2017,ODI # 3832
DNB,-,-,-,-,-,,v South Africa,Hamilton,19 Feb 2017,ODI # 3836
DNB,-,-,-,-,-,,v South Africa,Christchurch,22 Feb 2017,ODI # 3839
4,4,15,26.66,0,0,,v South Africa,Wellington,25 Feb 2017,ODI # 3841
DNB,-,-,-,-,-,,v South Africa,Hamilton,1 Mar 2017,ODI # 3843
0*,0,12,0.00,0,0,,v South Africa,Auckland,4 Mar 2017,ODI # 3846
0,0,2,0.00,0,0,,v Australia,Birmingham,2 Jun 2017,ODI # 3876
0*,0,0,-,0,0,,v England,Cardiff,6 Jun 2017,ODI # 3880
DNB,-,-,-,-,-,,v Bangladesh,Cardiff,9 Jun 2017,ODI # 3883
DNB,-,-,-,-,-,,v India,Mumbai,22 Oct 2017,ODI # 3928
2*,2,2,100.00,0,0,,v India,Pune,25 Oct 2017,ODI # 3931
DNB,-,-,-,-,-,,v India,Kanpur,29 Oct 2017,ODI # 3932
DNB,-,-,-,-,-,,v West Indies,Whangarei,20 Dec 2017,ODI # 3943
DNB,-,-,-,-,-,,v West Indies,Christchurch,23 Dec 2017,ODI # 3944
DNB,-,-,-,-,-,,v West Indies,Christchurch,26 Dec 2017,ODI # 3945
DNB,-,-,-,-,-,,v Pakistan,Wellington,6 Jan 2018,ODI # 3946
DNB,-,-,-,-,-,,v Pakistan,Nelson,9 Jan 2018,ODI # 3947
13,13,9,144.44,2,0,,v Pakistan,Dunedin,13 Jan 2018,ODI # 3949
DNB,-,-,-,-,-,,v Pakistan,Hamilton,16 Jan 2018,ODI # 3953
DNB,-,-,-,-,-,,v England,Hamilton,25 Feb 2018,ODI # 3980
2,2,3,66.66,0,0,,v England,Mount Maunganui,28 Feb 2018,ODI # 3981
DNB,-,-,-,-,-,,v England,Wellington,3 Mar 2018,ODI # 3982
DNB,-,-,-,-,-,,v England,Dunedin,7 Mar 2018,ODI # 3989
2*,2,2,100.00,0,0,,v England,Christchurch,10 Mar 2018,ODI # 3992
