24,24,33,72.72,3,0,,v Zimbabwe,Dunedin,3 Feb 2012,ODI # 3230
48,48,28,171.42,5,2,,v Zimbabwe,Whangarei,6 Feb 2012,ODI # 3232
7*,7,3,233.33,0,1,,v Zimbabwe,Napier,9 Feb 2012,ODI # 3234
2,2,8,25.00,0,0,,v West Indies,Kingston,7 Jul 2012,ODI # 3285
12,12,24,50.00,0,0,,v West Indies,Basseterre,11 Jul 2012,ODI # 3288
32,32,62,51.61,1,0,,v West Indies,Basseterre,14 Jul 2012,ODI # 3289
11,11,25,44.00,0,0,,v West Indies,Basseterre,16 Jul 2012,ODI # 3290
2,2,18,11.11,0,0,,v Sri Lanka,Pallekele,4 Nov 2012,ODI # 3305
0,0,1,0.00,0,0,,v Bangladesh,Dhaka,31 Oct 2013,ODI # 3426
43,43,73,58.90,0,2,,v Bangladesh,Fatullah,3 Nov 2013,ODI # 3429
4*,4,16,25.00,0,0,,v Sri Lanka,Hambantota,10 Nov 2013,ODI # 3432
86,86,68,126.47,12,1,,v Sri Lanka,Hambantota,12 Nov 2013,ODI # 3434
9,9,19,47.36,2,0,,v Sri Lanka,Dambulla,16 Nov 2013,ODI # 3435
29,29,38,76.31,5,0,,v South Africa,Mount Maunganui,21 Oct 2014,ODI # 3536
16,16,28,57.14,2,0,,v South Africa,Mount Maunganui,24 Oct 2014,ODI # 3537
TDNB,-,-,-,-,-,,v South Africa,Hamilton,27 Oct 2014,ODI # 3538
13,13,20,65.00,0,0,,v Pakistan,Dubai (DSC),8 Dec 2014,ODI # 3564
3,3,7,42.85,0,0,,v Pakistan,Sharjah,12 Dec 2014,ODI # 3566
34,34,48,70.83,3,0,,v Pakistan,Sharjah,14 Dec 2014,ODI # 3568
14*,14,12,116.66,0,0,,v Pakistan,Abu Dhabi,17 Dec 2014,ODI # 3570
22*,22,14,157.14,4,0,,v Pakistan,Abu Dhabi,19 Dec 2014,ODI # 3571
15,15,30,50.00,2,0,,v Sri Lanka,Christchurch,11 Jan 2015,ODI # 3574
5,5,15,33.33,0,0,,v Sri Lanka,Hamilton,15 Jan 2015,ODI # 3577
42,42,65,64.61,4,0,,v Sri Lanka,Auckland,17 Jan 2015,ODI # 3580
6,6,9,66.66,1,0,,v Sri Lanka,Wellington,29 Jan 2015,ODI # 3594
23,23,28,82.14,5,0,,v Pakistan,Wellington,31 Jan 2015,ODI # 3596
14,14,19,73.68,3,0,,v Zimbabwe,Harare,2 Aug 2015,ODI # 3673
110*,110,116,94.82,7,2,,v Zimbabwe,Harare,4 Aug 2015,ODI # 3674
16,16,29,55.17,2,0,,v Zimbabwe,Harare,7 Aug 2015,ODI # 3675
60,60,80,75.00,4,1,,v South Africa,Centurion,19 Aug 2015,ODI # 3676
64,64,81,79.01,8,0,,v South Africa,Potchefstroom,23 Aug 2015,ODI # 3677
54,54,74,72.97,4,1,,v South Africa,Durban,26 Aug 2015,ODI # 3678
18,18,15,120.00,2,0,,v Sri Lanka,Christchurch,26 Dec 2015,ODI # 3714
17*,17,20,85.00,2,0,,v Sri Lanka,Christchurch,28 Dec 2015,ODI # 3715
42,42,47,89.36,5,1,,v Sri Lanka,Nelson,31 Dec 2015,ODI # 3717
9,9,8,112.50,1,0,,v Sri Lanka,Nelson,2 Jan 2016,ODI # 3718
0,0,3,0.00,0,0,,v Sri Lanka,Mount Maunganui,5 Jan 2016,ODI # 3721
11,11,15,73.33,1,0,,v Pakistan,Wellington,25 Jan 2016,ODI # 3728
79*,79,98,80.61,7,1,,v India,Dharamsala,16 Oct 2016,ODI # 3796
46,46,46,100.00,6,1,,v India,Delhi,20 Oct 2016,ODI # 3797
61,61,72,84.72,3,1,,v India,Mohali,23 Oct 2016,ODI # 3798
39,39,40,97.50,4,0,,v India,Ranchi,26 Oct 2016,ODI # 3799
19,19,17,111.76,3,0,,v India,Visakhapatnam,29 Oct 2016,ODI # 3800
2,2,6,33.33,0,0,,v Australia,Sydney,4 Dec 2016,ODI # 3811
4,4,12,33.33,0,0,,v Australia,Canberra,6 Dec 2016,ODI # 3812
28,28,36,77.77,3,0,,v Australia,Melbourne,9 Dec 2016,ODI # 3813
137,137,121,113.22,7,4,,v Bangladesh,Christchurch,26 Dec 2016,ODI # 3814
22,22,35,62.85,4,0,,v Bangladesh,Nelson,29 Dec 2016,ODI # 3815
4,4,7,57.14,1,0,,v Bangladesh,Nelson,31 Dec 2016,ODI # 3816
7,7,9,77.77,1,0,,v Australia,Auckland,30 Jan 2017,ODI # 3829
0,0,8,0.00,0,0,,v Australia,Hamilton,5 Feb 2017,ODI # 3832
0,0,11,0.00,0,0,,v South Africa,Hamilton,19 Feb 2017,ODI # 3836
2,2,6,33.33,0,0,,v South Africa,Christchurch,22 Feb 2017,ODI # 3839
0,0,7,0.00,0,0,,v South Africa,Wellington,25 Feb 2017,ODI # 3841
15,15,25,60.00,3,0,,v Ireland,Dublin (Malahide),14 May 2017,ODI # 3867
54,54,64,84.37,3,1,,v Bangladesh,Dublin,17 May 2017,ODI # 3868
104,104,111,93.69,9,4,,v Ireland,Dublin (Malahide),21 May 2017,ODI # 3870
84,84,92,91.30,11,0,,v Bangladesh,Dublin,24 May 2017,ODI # 3871
103*,103,102,100.98,8,2,,v India,Mumbai,22 Oct 2017,ODI # 3928
38,38,62,61.29,2,0,,v India,Pune,25 Oct 2017,ODI # 3931
65,65,52,125.00,7,0,,v India,Kanpur,29 Oct 2017,ODI # 3932
17,17,19,89.47,1,0,,v West Indies,Whangarei,20 Dec 2017,ODI # 3943
20,20,34,58.82,1,0,,v West Indies,Christchurch,23 Dec 2017,ODI # 3944
37,37,42,88.09,5,0,,v West Indies,Christchurch,26 Dec 2017,ODI # 3945
3,3,7,42.85,0,0,,v Pakistan,Wellington,6 Jan 2018,ODI # 3946
DNB,-,-,-,-,-,,v Pakistan,Nelson,9 Jan 2018,ODI # 3947
35,35,35,100.00,3,0,,v Pakistan,Dunedin,13 Jan 2018,ODI # 3949
8,8,16,50.00,1,0,,v Pakistan,Hamilton,16 Jan 2018,ODI # 3953
2,2,5,40.00,0,0,,v Pakistan,Wellington,19 Jan 2018,ODI # 3957
79,79,84,94.04,6,0,,v England,Hamilton,25 Feb 2018,ODI # 3980
22,22,36,61.11,1,0,,v England,Mount Maunganui,28 Feb 2018,ODI # 3981
0,0,1,0.00,0,0,,v England,Wellington,3 Mar 2018,ODI # 3982
71,71,67,105.97,2,3,,v England,Dunedin,7 Mar 2018,ODI # 3989
10,10,19,52.63,0,0,,v England,Christchurch,10 Mar 2018,ODI # 3992
