1,1,4,25.00,0,0,,v West Indies,Gros Islet,23 Mar 2012,ODI # 3268
69,69,61,113.11,10,1,,v West Indies,Gros Islet,25 Mar 2012,ODI # 3269
TDNB,-,-,-,-,-,,v Ireland,Belfast,23 Jun 2012,ODI # 3279
56,56,61,91.80,6,1,,v England,Lord's,29 Jun 2012,ODI # 3280
10,10,20,50.00,2,0,,v England,The Oval,1 Jul 2012,ODI # 3281
2,2,19,10.52,0,0,,v England,Chester-le-Street,7 Jul 2012,ODI # 3284
32,32,32,100.00,4,1,,v England,Manchester,10 Jul 2012,ODI # 3286
24,24,18,133.33,4,0,,v Afghanistan,Sharjah,25 Aug 2012,ODI # 3297
5,5,11,45.45,1,0,,v Pakistan,Sharjah,28 Aug 2012,ODI # 3299
24,24,68,35.29,2,0,,v Pakistan,Abu Dhabi,31 Aug 2012,ODI # 3301
21,21,33,63.63,3,1,,v Pakistan,Sharjah,3 Sep 2012,ODI # 3303
4,4,11,36.36,0,0,,v Sri Lanka,Brisbane,18 Jan 2013,ODI # 3321
60,60,73,82.19,6,0,,v Sri Lanka,Sydney,20 Jan 2013,ODI # 3324
10,10,18,55.55,1,0,,v Sri Lanka,Hobart,23 Jan 2013,ODI # 3326
9,9,21,42.85,1,0,,v England,Birmingham,8 Jun 2013,ODI # 3365
65,65,72,90.27,5,1,,v England,Melbourne,12 Jan 2014,ODI # 3454
18,18,14,128.57,2,0,,v England,Brisbane,17 Jan 2014,ODI # 3455
71,71,70,101.42,7,2,,v England,Sydney,19 Jan 2014,ODI # 3457
43,43,63,68.25,5,0,,v Pakistan,Sharjah,7 Oct 2014,ODI # 3530
29,29,27,107.40,5,0,,v Pakistan,Dubai (DSC),10 Oct 2014,ODI # 3532
56,56,63,88.88,6,1,,v Pakistan,Abu Dhabi,12 Oct 2014,ODI # 3534
46,46,49,93.87,1,3,,v South Africa,Perth,14 Nov 2014,ODI # 3545
0,0,5,0.00,0,0,,v South Africa,Perth,16 Nov 2014,ODI # 3546
53,53,50,106.00,6,2,,v South Africa,Canberra,19 Nov 2014,ODI # 3548
4,4,8,50.00,0,0,,v South Africa,Melbourne,21 Nov 2014,ODI # 3549
21,21,16,131.25,3,1,,v South Africa,Sydney,23 Nov 2014,ODI # 3551
127,127,115,110.43,18,0,,v England,Sydney,16 Jan 2015,ODI # 3578
24,24,22,109.09,3,0,,v India,Melbourne,18 Jan 2015,ODI # 3582
TDNB,-,-,-,-,-,,v India,Sydney,26 Jan 2015,ODI # 3592
12,12,18,66.66,2,0,,v England,Perth,1 Feb 2015,ODI # 3597
22,22,18,122.22,3,0,,v England,Melbourne,14 Feb 2015,ODI # 3600
34,34,42,80.95,2,1,,v New Zealand,Auckland,28 Feb 2015,ODI # 3617
178,178,133,133.83,19,5,,v Afghanistan,Perth,4 Mar 2015,ODI # 3623
9,9,12,75.00,1,0,,v Sri Lanka,Sydney,8 Mar 2015,ODI # 3629
21*,21,6,350.00,2,2,,v Scotland,Hobart,14 Mar 2015,ODI # 3637
24,24,23,104.34,3,0,,v Pakistan,Adelaide,20 Mar 2015,ODI # 3642
12,12,7,171.42,1,1,,v India,Sydney,26 Mar 2015,ODI # 3645
45,45,46,97.82,7,0,,v New Zealand,Melbourne,29 Mar 2015,ODI # 3646
84,84,80,105.00,7,3,,v Ireland,Belfast,27 Aug 2015,ODI # 3679
59,59,67,88.05,6,0,,v England,Southampton,3 Sep 2015,ODI # 3680
1*,1,1,100.00,0,0,,v England,Lord's,5 Sep 2015,ODI # 3681
5,5,10,50.00,1,0,,v India,Perth,12 Jan 2016,ODI # 3723
93,93,92,101.08,12,1,,v India,Canberra,20 Jan 2016,ODI # 3726
122,122,113,107.96,9,3,,v India,Sydney,23 Jan 2016,ODI # 3727
12,12,11,109.09,2,0,,v New Zealand,Auckland,3 Feb 2016,ODI # 3731
98,98,79,124.05,8,4,,v New Zealand,Wellington,6 Feb 2016,ODI # 3733
16,16,14,114.28,3,0,,v New Zealand,Hamilton,8 Feb 2016,ODI # 3735
55*,55,55,100.00,3,1,,v West Indies,Providence,5 Jun 2016,ODI # 3740
1,1,5,20.00,0,0,,v South Africa,Providence,7 Jun 2016,ODI # 3741
109,109,120,90.83,11,2,,v South Africa,Basseterre,11 Jun 2016,ODI # 3743
8,8,17,47.05,0,0,,v Sri Lanka,Colombo (RPS),21 Aug 2016,ODI # 3768
1,1,4,25.00,0,0,,v Sri Lanka,Colombo (RPS),24 Aug 2016,ODI # 3769
10,10,12,83.33,1,0,,v Sri Lanka,Dambulla,28 Aug 2016,ODI # 3772
19,19,16,118.75,3,0,,v Sri Lanka,Dambulla,31 Aug 2016,ODI # 3774
106,106,126,84.12,9,0,,v Sri Lanka,Pallekele,4 Sep 2016,ODI # 3776
48,48,30,160.00,5,2,,v Ireland,Benoni,27 Sep 2016,ODI # 3782
40,40,36,111.11,5,1,,v South Africa,Centurion,30 Sep 2016,ODI # 3785
50,50,56,89.28,7,1,,v South Africa,Johannesburg,2 Oct 2016,ODI # 3787
117,117,107,109.34,13,2,,v South Africa,Durban,5 Oct 2016,ODI # 3790
6,6,5,120.00,1,0,,v South Africa,Port Elizabeth,9 Oct 2016,ODI # 3792
173,173,136,127.20,24,0,,v South Africa,Cape Town,12 Oct 2016,ODI # 3795
24,24,29,82.75,4,0,,v New Zealand,Sydney,4 Dec 2016,ODI # 3811
119,119,115,103.47,14,1,,v New Zealand,Canberra,6 Dec 2016,ODI # 3812
156,156,128,121.87,13,4,,v New Zealand,Melbourne,9 Dec 2016,ODI # 3813
7,7,18,38.88,1,0,,v Pakistan,Brisbane,13 Jan 2017,ODI # 3817
16,16,22,72.72,1,0,,v Pakistan,Melbourne,15 Jan 2017,ODI # 3818
35,35,38,92.10,5,0,,v Pakistan,Perth,19 Jan 2017,ODI # 3820
130,130,119,109.24,11,2,,v Pakistan,Sydney,22 Jan 2017,ODI # 3822
179,179,128,139.84,19,5,,v Pakistan,Adelaide,26 Jan 2017,ODI # 3826
18,18,16,112.50,1,1,,v New Zealand,Birmingham,2 Jun 2017,ODI # 3876
40*,40,44,90.90,2,0,,v Bangladesh,The Oval,5 Jun 2017,ODI # 3879
21,21,25,84.00,4,0,,v England,Birmingham,10 Jun 2017,ODI # 3885
25,25,28,89.28,2,0,,v India,Chennai,17 Sep 2017,ODI # 3910
1,1,9,11.11,0,0,,v India,Kolkata,21 Sep 2017,ODI # 3912
42,42,44,95.45,4,1,,v India,Indore,24 Sep 2017,ODI # 3914
124,124,119,104.20,12,4,,v India,Bengaluru,28 Sep 2017,ODI # 3917
53,53,62,85.48,5,0,,v India,Nagpur,1 Oct 2017,ODI # 3919
2,2,5,40.00,0,0,,v England,Melbourne,14 Jan 2018,ODI # 3951
35,35,40,87.50,5,0,,v England,Brisbane,19 Jan 2018,ODI # 3958
8,8,10,80.00,2,0,,v England,Sydney,21 Jan 2018,ODI # 3960
13,13,11,118.18,2,0,,v England,Adelaide,26 Jan 2018,ODI # 3966
15,15,11,136.36,2,0,,v England,Perth,28 Jan 2018,ODI # 3968
