1,1,2,50.00,0,0,,v West Indies,Basseterre,13 Jun 2016,ODI # 3745
10,10,17,58.82,1,0,,v Sri Lanka,Colombo (RPS),21 Aug 2016,ODI # 3768
31,31,48,64.58,3,0,,v Sri Lanka,Colombo (RPS),24 Aug 2016,ODI # 3769
36,36,48,75.00,5,0,,v Sri Lanka,Dambulla,28 Aug 2016,ODI # 3772
40,40,60,66.66,2,0,,v Sri Lanka,Dambulla,31 Aug 2016,ODI # 3774
13,13,20,65.00,1,0,,v Sri Lanka,Pallekele,4 Sep 2016,ODI # 3776
DNB,-,-,-,-,-,,v Ireland,Benoni,27 Sep 2016,ODI # 3782
18,18,18,100.00,2,0,,v South Africa,Centurion,30 Sep 2016,ODI # 3785
51,51,45,113.33,5,2,,v South Africa,Johannesburg,2 Oct 2016,ODI # 3787
35,35,18,194.44,4,1,,v South Africa,Durban,5 Oct 2016,ODI # 3790
0,0,2,0.00,0,0,,v South Africa,Port Elizabeth,9 Oct 2016,ODI # 3792
35,35,43,81.39,4,0,,v South Africa,Cape Town,12 Oct 2016,ODI # 3795
52,52,60,86.66,5,0,,v New Zealand,Sydney,4 Dec 2016,ODI # 3811
57,57,32,178.12,6,2,,v New Zealand,Canberra,6 Dec 2016,ODI # 3812
37,37,70,52.85,2,0,,v New Zealand,Melbourne,9 Dec 2016,ODI # 3813
39,39,39,100.00,5,0,,v Pakistan,Brisbane,13 Jan 2017,ODI # 3817
29,29,31,93.54,5,0,,v Pakistan,Melbourne,15 Jan 2017,ODI # 3818
23*,23,25,92.00,4,0,,v Pakistan,Perth,19 Jan 2017,ODI # 3820
51,51,36,141.66,2,4,,v Pakistan,Sydney,22 Jan 2017,ODI # 3822
128,128,137,93.43,9,3,,v Pakistan,Adelaide,26 Jan 2017,ODI # 3826
5,5,15,33.33,1,0,,v New Zealand,Auckland,30 Jan 2017,ODI # 3829
53,53,72,73.61,5,0,,v New Zealand,Hamilton,5 Feb 2017,ODI # 3832
DNB,-,-,-,-,-,,v New Zealand,Birmingham,2 Jun 2017,ODI # 3876
DNB,-,-,-,-,-,,v Bangladesh,The Oval,5 Jun 2017,ODI # 3879
71*,71,64,110.93,5,2,,v England,Birmingham,10 Jun 2017,ODI # 3885
5,5,6,83.33,0,0,,v India,Chennai,17 Sep 2017,ODI # 3910
39,39,39,100.00,5,0,,v India,Kolkata,21 Sep 2017,ODI # 3912
4,4,6,66.66,0,0,,v India,Indore,24 Sep 2017,ODI # 3914
29,29,38,76.31,1,1,,v India,Bengaluru,28 Sep 2017,ODI # 3917
42,42,59,71.18,4,0,,v India,Nagpur,1 Oct 2017,ODI # 3919
5,5,8,62.50,1,0,,v England,Melbourne,14 Jan 2018,ODI # 3951
7,7,18,38.88,0,0,,v England,Brisbane,19 Jan 2018,ODI # 3958
96,96,107,89.71,15,0,,v England,Adelaide,26 Jan 2018,ODI # 3966
22,22,30,73.33,2,0,,v England,Perth,28 Jan 2018,ODI # 3968
