67,67,69,97.10,4,2,,v India,Melbourne,5 Feb 2012,ODI # 3231
1,1,5,20.00,0,0,,v Sri Lanka,Perth,10 Feb 2012,ODI # 3235
16,16,18,88.88,1,0,,v India,Adelaide,12 Feb 2012,ODI # 3237
15,15,36,41.66,1,0,,v Sri Lanka,Sydney,17 Feb 2012,ODI # 3241
45,45,67,67.16,2,1,,v India,Brisbane,19 Feb 2012,ODI # 3244
5,5,7,71.42,1,0,,v Sri Lanka,Hobart,24 Feb 2012,ODI # 3248
56,56,66,84.84,2,1,,v India,Sydney,26 Feb 2012,ODI # 3250
9,9,12,75.00,1,0,,v Sri Lanka,Melbourne,2 Mar 2012,ODI # 3253
64,64,72,88.88,4,1,,v Sri Lanka,Brisbane,4 Mar 2012,ODI # 3255
14,14,19,73.68,2,0,,v Sri Lanka,Adelaide,6 Mar 2012,ODI # 3256
49,49,74,66.21,3,0,,v Sri Lanka,Adelaide,8 Mar 2012,ODI # 3257
0,0,1,0.00,0,0,,v West Indies,Kingstown,16 Mar 2012,ODI # 3262
3,3,10,30.00,0,0,,v West Indies,Kingstown,18 Mar 2012,ODI # 3264
2,2,11,18.18,0,0,,v West Indies,Kingstown,20 Mar 2012,ODI # 3266
15,15,36,41.66,2,0,,v West Indies,Gros Islet,23 Mar 2012,ODI # 3268
26,26,17,152.94,1,2,,v West Indies,Gros Islet,25 Mar 2012,ODI # 3269
TDNB,-,-,-,-,-,,v Ireland,Belfast,23 Jun 2012,ODI # 3279
27,27,32,84.37,1,1,,v England,Lord's,29 Jun 2012,ODI # 3280
6,6,8,75.00,1,0,,v England,The Oval,1 Jul 2012,ODI # 3281
0,0,1,0.00,0,0,,v England,Chester-le-Street,7 Jul 2012,ODI # 3284
12,12,41,29.26,0,0,,v England,Manchester,10 Jul 2012,ODI # 3286
75,75,108,69.44,2,1,,v Afghanistan,Sharjah,25 Aug 2012,ODI # 3297
10,10,29,34.48,0,0,,v Pakistan,Sharjah,28 Aug 2012,ODI # 3299
7,7,8,87.50,1,0,,v Pakistan,Abu Dhabi,31 Aug 2012,ODI # 3301
22,22,46,47.82,1,0,,v Pakistan,Sharjah,3 Sep 2012,ODI # 3303
8,8,21,38.09,0,0,,v Sri Lanka,Brisbane,18 Jan 2013,ODI # 3321
31,31,53,58.49,1,0,,v Sri Lanka,Sydney,20 Jan 2013,ODI # 3324
23,23,28,82.14,4,0,,v Sri Lanka,Hobart,23 Jan 2013,ODI # 3326
DNB,-,-,-,-,-,,v West Indies,Perth,1 Feb 2013,ODI # 3330
16,16,28,57.14,1,0,,v West Indies,Perth,3 Feb 2013,ODI # 3331
4*,4,5,80.00,0,0,,v West Indies,Canberra,6 Feb 2013,ODI # 3332
13*,13,7,185.71,1,1,,v West Indies,Sydney,8 Feb 2013,ODI # 3333
1,1,4,25.00,0,0,,v England,Birmingham,8 Jun 2013,ODI # 3365
29,29,57,50.87,3,0,,v New Zealand,Birmingham,12 Jun 2013,ODI # 3369
31,31,23,134.78,4,1,,v Sri Lanka,The Oval,17 Jun 2013,ODI # 3374
DNB,-,-,-,-,-,,v Scotland,Edinburgh,3 Sep 2013,ODI # 3410
0,0,1,0.00,0,0,,v England,Manchester,8 Sep 2013,ODI # 3412
TDNB,-,-,-,-,-,,v England,Birmingham,11 Sep 2013,ODI # 3414
36,36,40,90.00,3,0,,v England,Cardiff,14 Sep 2013,ODI # 3415
0,0,1,0.00,0,0,,v England,Southampton,16 Sep 2013,ODI # 3416
23,23,42,54.76,1,0,,v England,Perth,24 Jan 2014,ODI # 3461
31,31,46,67.39,2,0,,v England,Adelaide,26 Jan 2014,ODI # 3463
35,35,40,87.50,2,0,,v South Africa,Perth,14 Nov 2014,ODI # 3545
19,19,29,65.51,2,0,,v South Africa,Perth,16 Nov 2014,ODI # 3546
8*,8,6,133.33,0,0,,v South Africa,Canberra,19 Nov 2014,ODI # 3548
52,52,59,88.13,4,1,,v South Africa,Melbourne,21 Nov 2014,ODI # 3549
3,3,6,50.00,0,0,,v South Africa,Sydney,23 Nov 2014,ODI # 3551
2*,2,2,100.00,0,0,,v Ireland,Belfast,27 Aug 2015,ODI # 3679
71*,71,50,142.00,12,0,,v England,Southampton,3 Sep 2015,ODI # 3680
1,1,2,50.00,0,0,,v England,Lord's,5 Sep 2015,ODI # 3681
42,42,41,102.43,5,0,,v England,Manchester,8 Sep 2015,ODI # 3682
50*,50,26,192.30,3,3,,v England,Leeds,11 Sep 2015,ODI # 3683
DNB,-,-,-,-,-,,v England,Manchester,13 Sep 2015,ODI # 3684
DNB,-,-,-,-,-,,v India,Perth,12 Jan 2016,ODI # 3723
DNB,-,-,-,-,-,,v India,Brisbane,15 Jan 2016,ODI # 3724
6,6,10,60.00,0,0,,v India,Melbourne,17 Jan 2016,ODI # 3725
0,0,2,0.00,0,0,,v India,Canberra,20 Jan 2016,ODI # 3726
36,36,27,133.33,2,1,,v India,Sydney,23 Jan 2016,ODI # 3727
37,37,38,97.36,3,2,,v New Zealand,Auckland,3 Feb 2016,ODI # 3731
2,2,9,22.22,0,0,,v New Zealand,Wellington,6 Feb 2016,ODI # 3733
17,17,26,65.38,1,0,,v New Zealand,Hamilton,8 Feb 2016,ODI # 3735
DNB,-,-,-,-,-,,v West Indies,Providence,5 Jun 2016,ODI # 3740
2,2,11,18.18,0,0,,v South Africa,Providence,7 Jun 2016,ODI # 3741
24,24,14,171.42,3,0,,v South Africa,Basseterre,11 Jun 2016,ODI # 3743
5,5,3,166.66,1,0,,v West Indies,Basseterre,13 Jun 2016,ODI # 3745
TDNB,-,-,-,-,-,,v South Africa,Bridgetown,19 Jun 2016,ODI # 3750
DNB,-,-,-,-,-,,v West Indies,Bridgetown,21 Jun 2016,ODI # 3752
57*,57,52,109.61,2,3,,v West Indies,Bridgetown,26 Jun 2016,ODI # 3756
26,26,34,76.47,0,0,,v Sri Lanka,Colombo (RPS),21 Aug 2016,ODI # 3768
76,76,88,86.36,3,0,,v Sri Lanka,Colombo (RPS),24 Aug 2016,ODI # 3769
42,42,46,91.30,3,0,,v Sri Lanka,Dambulla,28 Aug 2016,ODI # 3772
8*,8,5,160.00,0,1,,v Sri Lanka,Dambulla,31 Aug 2016,ODI # 3774
3,3,13,23.07,0,0,,v Sri Lanka,Pallekele,4 Sep 2016,ODI # 3776
DNB,-,-,-,-,-,,v Ireland,Benoni,27 Sep 2016,ODI # 3782
5,5,10,50.00,1,0,,v South Africa,Centurion,30 Sep 2016,ODI # 3785
33,33,33,100.00,5,0,,v South Africa,Johannesburg,2 Oct 2016,ODI # 3787
17*,17,8,212.50,1,1,,v South Africa,Durban,5 Oct 2016,ODI # 3790
52,52,58,89.65,5,2,,v South Africa,Port Elizabeth,9 Oct 2016,ODI # 3792
7,7,7,100.00,0,0,,v South Africa,Cape Town,12 Oct 2016,ODI # 3795
38,38,22,172.72,1,3,,v New Zealand,Sydney,4 Dec 2016,ODI # 3811
11,11,5,220.00,1,1,,v New Zealand,Canberra,6 Dec 2016,ODI # 3812
14,14,23,60.86,0,0,,v New Zealand,Melbourne,9 Dec 2016,ODI # 3813
100*,100,100,100.00,7,2,,v Pakistan,Brisbane,13 Jan 2017,ODI # 3817
35,35,56,62.50,3,0,,v Pakistan,Melbourne,15 Jan 2017,ODI # 3818
DNB,-,-,-,-,-,,v Pakistan,Perth,19 Jan 2017,ODI # 3820
5,5,6,83.33,0,0,,v Pakistan,Sydney,22 Jan 2017,ODI # 3822
8,8,6,133.33,1,0,,v Pakistan,Adelaide,26 Jan 2017,ODI # 3826
DNB,-,-,-,-,-,,v New Zealand,Birmingham,2 Jun 2017,ODI # 3876
DNB,-,-,-,-,-,,v Bangladesh,The Oval,5 Jun 2017,ODI # 3879
2,2,3,66.66,0,0,,v England,Birmingham,10 Jun 2017,ODI # 3885
9,9,10,90.00,1,0,,v India,Chennai,17 Sep 2017,ODI # 3910
2,2,8,25.00,0,0,,v India,Kolkata,21 Sep 2017,ODI # 3912
3*,3,3,100.00,0,0,,v India,Bengaluru,28 Sep 2017,ODI # 3917
20,20,18,111.11,0,1,,v India,Nagpur,1 Oct 2017,ODI # 3919
