DNB,-,-,-,-,-,,v Sri Lanka,Kingstown,11 Jun 2003,ODI # 2024
sub,-,-,-,-,-,,v New Zealand,Wellington,18 Feb 2006,ODI # 2332
DNB,-,-,-,-,-,,v New Zealand,Queenstown,22 Feb 2006,ODI # 2335
DNB,-,-,-,-,-,,v New Zealand,Auckland,4 Mar 2006,ODI # 2346
DNB,-,-,-,-,-,,v Zimbabwe,St John's,29 Apr 2006,ODI # 2368
6,6,4,150.00,1,0,,v Zimbabwe,St John's,30 Apr 2006,ODI # 2369
DNB,-,-,-,-,-,,v Zimbabwe,Gros Islet,10 May 2006,ODI # 2371
4*,4,4,100.00,0,0,,v Zimbabwe,Port of Spain,14 May 2006,ODI # 2373
DNB,-,-,-,-,-,,v India,Kingston,18 May 2006,ODI # 2377
9,9,9,100.00,1,0,,v India,Kingston,20 May 2006,ODI # 2379
DNB,-,-,-,-,-,,v India,Basseterre,23 May 2006,ODI # 2380
DNB,-,-,-,-,-,,v India,Port of Spain,28 May 2006,ODI # 2382
0,0,1,0.00,0,0,,v Australia,Kuala Lumpur,12 Sep 2006,ODI # 2413
DNB,-,-,-,-,-,,v India,Kuala Lumpur,14 Sep 2006,ODI # 2414
DNB,-,-,-,-,-,,v Australia,Kuala Lumpur,18 Sep 2006,ODI # 2417
0*,0,2,0.00,0,0,,v Australia,Kuala Lumpur,24 Sep 2006,ODI # 2422
DNB,-,-,-,-,-,,v Zimbabwe,Ahmedabad,8 Oct 2006,ODI # 2424
DNB,-,-,-,-,-,,v Bangladesh,Jaipur,11 Oct 2006,ODI # 2426
DNB,-,-,-,-,-,,v Australia,Mumbai (BS),18 Oct 2006,ODI # 2432
DNB,-,-,-,-,-,,v India,Ahmedabad,26 Oct 2006,ODI # 2437
DNB,-,-,-,-,-,,v England,Ahmedabad,28 Oct 2006,ODI # 2439
DNB,-,-,-,-,-,,v South Africa,Jaipur,2 Nov 2006,ODI # 2442
5*,5,13,38.46,0,0,,v Australia,Mumbai (BS),5 Nov 2006,ODI # 2443
1,1,5,20.00,0,0,,v Pakistan,Faisalabad,7 Dec 2006,ODI # 2460
DNB,-,-,-,-,-,,v Pakistan,Lahore,10 Dec 2006,ODI # 2463
1*,1,2,50.00,0,0,,v India,Nagpur,21 Jan 2007,ODI # 2480
2*,2,7,28.57,0,0,,v India,Cuttack,24 Jan 2007,ODI # 2485
DNB,-,-,-,-,-,,v India,Chennai,27 Jan 2007,ODI # 2487
2,2,4,50.00,0,0,,v Pakistan,Kingston,13 Mar 2007,ODI # 2531
DNB,-,-,-,-,-,,v Zimbabwe,Kingston,19 Mar 2007,ODI # 2543
DNB,-,-,-,-,-,,v Ireland,Kingston,23 Mar 2007,ODI # 2551
10,10,18,55.55,1,0,,v Australia,North Sound,27 Mar 2007,ODI # 2555
13,13,9,144.44,2,0,,v Sri Lanka,Providence,1 Apr 2007,ODI # 2560
DNB,-,-,-,-,-,,v Bangladesh,Bridgetown,19 Apr 2007,ODI # 2576
12,12,10,120.00,1,0,,v England,Bridgetown,21 Apr 2007,ODI # 2578
1*,1,1,100.00,0,0,,v Zimbabwe,Harare,30 Nov 2007,ODI # 2649
3,3,4,75.00,0,0,,v Zimbabwe,Harare,2 Dec 2007,ODI # 2651
DNB,-,-,-,-,-,,v Zimbabwe,Harare,4 Dec 2007,ODI # 2653
DNB,-,-,-,-,-,,v Zimbabwe,Bulawayo,7 Dec 2007,ODI # 2654
1,1,5,20.00,0,0,,v South Africa,Cape Town,25 Jan 2008,ODI # 2664
DNB,-,-,-,-,-,,v South Africa,Port Elizabeth,27 Jan 2008,ODI # 2666
43*,43,21,204.76,5,2,,v South Africa,Durban,1 Feb 2008,ODI # 2668
