10,10,22,45.45,0,1,,v Kenya,Nairobi (Gym),18 Aug 2001,ODI # 1746
70,70,70,100.00,9,2,,v Kenya,Nairobi (Gym),19 Aug 2001,ODI # 1747
0,0,5,0.00,0,0,,v Zimbabwe,Colombo (SSC),9 Dec 2001,ODI # 1777
21,21,32,65.62,3,0,,v Sri Lanka,Colombo (RPS),11 Dec 2001,ODI # 1778
8,8,9,88.88,2,0,,v Sri Lanka,Kandy,15 Dec 2001,ODI # 1780
85,85,79,107.59,17,1,,v Zimbabwe,Kandy,16 Dec 2001,ODI # 1781
60,60,87,68.96,8,0,,v Sri Lanka,Colombo (RPS),19 Dec 2001,ODI # 1782
50,50,53,94.33,10,0,,v Pakistan,Sharjah,14 Feb 2002,ODI # 1807
62,62,46,134.78,8,3,,v Pakistan,Sharjah,15 Feb 2002,ODI # 1808
19,19,17,111.76,4,0,,v Pakistan,Sharjah,17 Feb 2002,ODI # 1810
16,16,43,37.20,2,0,,v India,Bridgetown,29 May 2002,ODI # 1836
84,84,67,125.37,9,3,,v India,Port of Spain,1 Jun 2002,ODI # 1837
3,3,10,30.00,0,0,,v India,Port of Spain,2 Jun 2002,ODI # 1838
TDNB,-,-,-,-,-,,v New Zealand,Kingston,5 Jun 2002,ODI # 1839
30,30,37,81.08,4,0,,v New Zealand,Gros Islet,8 Jun 2002,ODI # 1840
37,37,47,78.72,6,0,,v New Zealand,Gros Islet,9 Jun 2002,ODI # 1841
60,60,60,100.00,4,2,,v New Zealand,Port of Spain,12 Jun 2002,ODI # 1843
67,67,79,84.81,7,1,,v New Zealand,Kingstown,16 Jun 2002,ODI # 1845
49,49,55,89.09,8,1,,v South Africa,Colombo (SSC),13 Sep 2002,ODI # 1875
33,33,42,78.57,4,2,,v Kenya,Colombo (SSC),17 Sep 2002,ODI # 1879
7,7,15,46.66,1,0,,v India,Jamshedpur,6 Nov 2002,ODI # 1893
103,103,116,88.79,8,3,,v India,Nagpur,9 Nov 2002,ODI # 1894
72,72,68,105.88,12,2,,v India,Rajkot,12 Nov 2002,ODI # 1895
140,140,127,110.23,12,5,,v India,Ahmedabad,15 Nov 2002,ODI # 1896
101,101,107,94.39,10,3,,v India,Vadodara,18 Nov 2002,ODI # 1897
27,27,38,71.05,4,0,,v India,Jodhpur,21 Nov 2002,ODI # 1898
5,5,8,62.50,0,0,,v India,Vijayawada,24 Nov 2002,ODI # 1900
38,38,70,54.28,5,0,,v Bangladesh,Chittagong,29 Nov 2002,ODI # 1904
21,21,43,48.83,3,0,,v Bangladesh,Dhaka,2 Dec 2002,ODI # 1909
73,73,90,81.11,11,0,,v Bangladesh,Dhaka,3 Dec 2002,ODI # 1910
2,2,21,9.52,0,0,,v South Africa,Cape Town,9 Feb 2003,ODI # 1942
22,22,29,75.86,5,0,,v New Zealand,Port Elizabeth,13 Feb 2003,ODI # 1949
0,0,5,0.00,0,0,,v Bangladesh,Benoni,18 Feb 2003,ODI # 1956
8,8,13,61.53,1,0,,v Canada,Centurion,23 Feb 2003,ODI # 1963
55,55,76,72.36,8,0,,v Sri Lanka,Cape Town,28 Feb 2003,ODI # 1973
119,119,151,78.80,8,2,,v Kenya,Kimberley,4 Mar 2003,ODI # 1981
37,37,50,74.00,6,0,,v Australia,Kingston,17 May 2003,ODI # 2011
28,28,55,50.90,4,0,,v Australia,Kingston,18 May 2003,ODI # 2013
43,43,46,93.47,5,1,,v Australia,Gros Islet,21 May 2003,ODI # 2016
84,84,113,74.33,7,1,,v Australia,Port of Spain,24 May 2003,ODI # 2018
5,5,4,125.00,1,0,,v Australia,Port of Spain,25 May 2003,ODI # 2019
18,18,21,85.71,3,0,,v Australia,St George's,30 May 2003,ODI # 2020
60,60,68,88.23,8,0,,v Australia,St George's,1 Jun 2003,ODI # 2021
0,0,9,0.00,0,0,,v Sri Lanka,Bridgetown,7 Jun 2003,ODI # 2022
94,94,125,75.20,12,2,,v Sri Lanka,Bridgetown,8 Jun 2003,ODI # 2023
21,21,75,28.00,1,0,,v Sri Lanka,Kingstown,11 Jun 2003,ODI # 2024
153*,153,160,95.62,19,2,,v Zimbabwe,Bulawayo,22 Nov 2003,ODI # 2065
8,8,15,53.33,1,0,,v Zimbabwe,Bulawayo,23 Nov 2003,ODI # 2066
61,61,112,54.46,7,0,,v Zimbabwe,Harare,26 Nov 2003,ODI # 2067
51,51,34,150.00,7,3,,v Zimbabwe,Harare,29 Nov 2003,ODI # 2069
112*,112,75,149.33,17,2,,v Zimbabwe,Harare,30 Nov 2003,ODI # 2070
4,4,15,26.66,1,0,,v South Africa,Cape Town,25 Jan 2004,ODI # 2088
9,9,20,45.00,1,0,,v South Africa,Port Elizabeth,28 Jan 2004,ODI # 2090
1,1,16,6.25,0,0,,v South Africa,Durban,30 Jan 2004,ODI # 2092
26,26,22,118.18,2,2,,v South Africa,Centurion,1 Feb 2004,ODI # 2094
152*,152,153,99.34,12,3,,v South Africa,Johannesburg,4 Feb 2004,ODI # 2096
2,2,17,11.76,0,0,,v England,Georgetown,18 Apr 2004,ODI # 2118
20,20,42,47.61,2,0,,v England,Port of Spain,24 Apr 2004,ODI # 2121
36,36,42,85.71,5,1,,v England,Gros Islet,1 May 2004,ODI # 2125
9,9,10,90.00,1,0,,v England,Gros Islet,2 May 2004,ODI # 2126
41,41,52,78.84,4,1,,v England,Bridgetown,5 May 2004,ODI # 2127
0,0,8,0.00,0,0,,v Bangladesh,Kingstown,15 May 2004,ODI # 2128
7,7,22,31.81,1,0,,v Bangladesh,Kingstown,16 May 2004,ODI # 2129
30,30,49,61.22,5,0,,v New Zealand,Birmingham,26 Jun 2004,ODI # 2134
60*,60,90,66.66,9,0,,v England,Nottingham,27 Jun 2004,ODI # 2135
23,23,29,79.31,5,0,,v England,Leeds,1 Jul 2004,ODI # 2137
27,27,58,46.55,4,0,,v New Zealand,Cardiff,3 Jul 2004,ODI # 2138
132*,132,165,80.00,12,1,,v England,Lord's,6 Jul 2004,ODI # 2140
TDNB,-,-,-,-,-,,v New Zealand,Southampton,8 Jul 2004,ODI # 2141
4,4,13,30.76,0,0,,v New Zealand,Lord's,10 Jul 2004,ODI # 2142
99,99,132,75.00,6,0,,v Bangladesh,Southampton,15 Sep 2004,ODI # 2175
16,16,19,84.21,3,0,,v South Africa,The Oval,18 Sep 2004,ODI # 2178
1,1,8,12.50,0,0,,v Pakistan,Southampton,22 Sep 2004,ODI # 2181
23,23,33,69.69,5,0,,v England,The Oval,25 Sep 2004,ODI # 2182
1,1,9,11.11,0,0,,v Asia XI,Melbourne,10 Jan 2005,ODI # 2203
0,0,3,0.00,0,0,,v Australia,Melbourne,14 Jan 2005,ODI # 2204
82,82,99,82.82,7,0,,v Pakistan,Brisbane,19 Jan 2005,ODI # 2206
26,26,22,118.18,3,1,,v Australia,Brisbane,21 Jan 2005,ODI # 2208
2,2,11,18.18,0,0,,v Australia,Adelaide,26 Jan 2005,ODI # 2212
9,9,12,75.00,1,0,,v Pakistan,Adelaide,28 Jan 2005,ODI # 2213
0,0,3,0.00,0,0,,v Pakistan,Perth,1 Feb 2005,ODI # 2218
26,26,31,83.87,4,0,,v South Africa,Kingston,7 May 2005,ODI # 2241
11,11,15,73.33,2,0,,v South Africa,Kingston,8 May 2005,ODI # 2242
132,132,152,86.84,7,2,,v South Africa,Bridgetown,11 May 2005,ODI # 2243
3,3,5,60.00,0,0,,v South Africa,Port of Spain,14 May 2005,ODI # 2244
28,28,20,140.00,5,1,,v South Africa,Port of Spain,15 May 2005,ODI # 2245
22,22,21,104.76,5,0,,v Pakistan,Kingstown,18 May 2005,ODI # 2246
43,43,45,95.55,5,1,,v Pakistan,Gros Islet,21 May 2005,ODI # 2247
124,124,137,90.51,13,0,,v Pakistan,Gros Islet,22 May 2005,ODI # 2248
54,54,48,112.50,8,1,,v Australia,Melbourne (Docklands),7 Oct 2005,ODI # 2283
0,0,2,0.00,0,0,,v Australia,Melbourne (Docklands),9 Oct 2005,ODI # 2284
6,6,5,120.00,1,0,,v New Zealand,Wellington,18 Feb 2006,ODI # 2332
0,0,16,0.00,0,0,,v New Zealand,Queenstown,22 Feb 2006,ODI # 2335
38,38,23,165.21,6,2,,v New Zealand,Christchurch,25 Feb 2006,ODI # 2337
5,5,11,45.45,1,0,,v New Zealand,Napier,1 Mar 2006,ODI # 2342
2,2,22,9.09,0,0,,v New Zealand,Auckland,4 Mar 2006,ODI # 2346
35,35,71,49.29,3,1,,v Zimbabwe,St John's,29 Apr 2006,ODI # 2368
49,49,73,67.12,7,0,,v Zimbabwe,St John's,30 Apr 2006,ODI # 2369
95*,95,91,104.39,13,1,,v Zimbabwe,Gros Islet,10 May 2006,ODI # 2371
2,2,17,11.76,0,0,,v Zimbabwe,Port of Spain,13 May 2006,ODI # 2372
11,11,32,34.37,0,0,,v Zimbabwe,Port of Spain,14 May 2006,ODI # 2373
123,123,130,94.61,18,2,,v India,Kingston,18 May 2006,ODI # 2377
0,0,8,0.00,0,0,,v India,Kingston,20 May 2006,ODI # 2379
40,40,65,61.53,5,1,,v India,Basseterre,23 May 2006,ODI # 2380
46,46,70,65.71,6,1,,v India,Port of Spain,26 May 2006,ODI # 2381
51,51,61,83.60,10,0,,v India,Port of Spain,28 May 2006,ODI # 2382
58,58,46,126.08,7,2,,v Australia,Kuala Lumpur,12 Sep 2006,ODI # 2413
45,45,35,128.57,9,0,,v India,Kuala Lumpur,14 Sep 2006,ODI # 2414
79,79,93,84.94,7,3,,v Australia,Kuala Lumpur,18 Sep 2006,ODI # 2417
1,1,7,14.28,0,0,,v India,Kuala Lumpur,20 Sep 2006,ODI # 2419
0,0,1,0.00,0,0,,v Australia,Kuala Lumpur,24 Sep 2006,ODI # 2422
41,41,34,120.58,7,1,,v Zimbabwe,Ahmedabad,8 Oct 2006,ODI # 2424
104*,104,118,88.13,11,3,,v Bangladesh,Jaipur,11 Oct 2006,ODI # 2426
0,0,5,0.00,0,0,,v Sri Lanka,Mumbai (BS),14 Oct 2006,ODI # 2428
24,24,26,92.30,4,0,,v Australia,Mumbai (BS),18 Oct 2006,ODI # 2432
34,34,37,91.89,7,0,,v India,Ahmedabad,26 Oct 2006,ODI # 2437
101,101,128,78.90,10,1,,v England,Ahmedabad,28 Oct 2006,ODI # 2439
133*,133,135,98.51,17,3,,v South Africa,Jaipur,2 Nov 2006,ODI # 2442
37,37,27,137.03,6,2,,v Australia,Mumbai (BS),5 Nov 2006,ODI # 2443
0,0,4,0.00,0,0,,v Pakistan,Faisalabad,7 Dec 2006,ODI # 2460
41,41,37,110.81,7,1,,v Pakistan,Lahore,10 Dec 2006,ODI # 2463
9,9,14,64.28,2,0,,v Pakistan,Multan,13 Dec 2006,ODI # 2464
7,7,10,70.00,1,0,,v Pakistan,Karachi,16 Dec 2006,ODI # 2466
52,52,46,113.04,10,0,,v India,Nagpur,21 Jan 2007,ODI # 2480
5,5,5,100.00,1,0,,v India,Cuttack,24 Jan 2007,ODI # 2485
0,0,1,0.00,0,0,,v India,Chennai,27 Jan 2007,ODI # 2487
6,6,11,54.54,1,0,,v India,Vadodara,31 Jan 2007,ODI # 2493
2,2,6,33.33,0,0,,v Pakistan,Kingston,13 Mar 2007,ODI # 2531
40,40,48,83.33,3,3,,v Zimbabwe,Kingston,19 Mar 2007,ODI # 2543
18,18,14,128.57,3,0,,v Ireland,Kingston,23 Mar 2007,ODI # 2551
2,2,23,8.69,0,0,,v Australia,North Sound,27 Mar 2007,ODI # 2555
44,44,56,78.57,8,0,,v New Zealand,North Sound,29 Mar 2007,ODI # 2557
10,10,21,47.61,1,0,,v Sri Lanka,Providence,1 Apr 2007,ODI # 2560
32,32,35,91.42,3,0,,v South Africa,St George's,10 Apr 2007,ODI # 2567
1,1,11,9.09,0,0,,v Bangladesh,Bridgetown,19 Apr 2007,ODI # 2576
79,79,58,136.20,10,3,,v England,Bridgetown,21 Apr 2007,ODI # 2578
6,6,14,42.85,1,0,,v England,Lord's,1 Jul 2007,ODI # 2594
36,36,40,90.00,2,3,,v England,Birmingham,4 Jul 2007,ODI # 2597
82,82,126,65.07,8,0,,v England,Nottingham,7 Jul 2007,ODI # 2598
51*,51,45,113.33,6,1,,v Netherlands,Dublin,10 Jul 2007,ODI # 2599
85*,85,94,90.42,8,3,,v Scotland,Dublin,12 Jul 2007,ODI # 2601
TDNB,-,-,-,-,-,,v Ireland,Dublin,14 Jul 2007,ODI # 2603
2,2,9,22.22,0,0,,v Zimbabwe,Harare,30 Nov 2007,ODI # 2649
58*,58,78,74.35,4,2,,v Zimbabwe,Harare,2 Dec 2007,ODI # 2651
52,52,81,64.19,8,1,,v Sri Lanka,Port of Spain,10 Apr 2008,ODI # 2697
11,11,20,55.00,1,0,,v Sri Lanka,Port of Spain,12 Apr 2008,ODI # 2699
DNB,-,-,-,-,-,,v Sri Lanka,Gros Islet,15 Apr 2008,ODI # 2701
20,20,26,76.92,3,0,,v Australia,Kingstown,24 Jun 2008,ODI # 2713
10,10,24,41.66,2,0,,v Australia,St George's,27 Jun 2008,ODI # 2719
53,53,54,98.14,5,3,,v Australia,St George's,29 Jun 2008,ODI # 2724
92,92,92,100.00,6,4,,v Australia,Basseterre,4 Jul 2008,ODI # 2734
5,5,8,62.50,1,0,,v Australia,Basseterre,6 Jul 2008,ODI # 2736
19,19,26,73.07,3,0,,v Canada,King City (NW),22 Aug 2008,ODI # 2749
110*,110,77,142.85,14,6,,v Canada,King City (NW),24 Aug 2008,ODI # 2752
113,113,106,106.60,11,5,,v Pakistan,Abu Dhabi,12 Nov 2008,ODI # 2773
0,0,6,0.00,0,0,,v Pakistan,Abu Dhabi,14 Nov 2008,ODI # 2775
122,122,137,89.05,5,6,,v Pakistan,Abu Dhabi,16 Nov 2008,ODI # 2776
25,25,36,69.44,1,1,,v New Zealand,Queenstown,31 Dec 2008,ODI # 2786
36,36,31,116.12,4,1,,v New Zealand,Christchurch,3 Jan 2009,ODI # 2787
18,18,24,75.00,3,0,,v New Zealand,Wellington,7 Jan 2009,ODI # 2788
46*,46,37,124.32,4,3,,v New Zealand,Auckland,10 Jan 2009,ODI # 2789
135,135,129,104.65,9,5,,v New Zealand,Napier,13 Jan 2009,ODI # 2792
2,2,11,18.18,0,0,,v England,Providence,20 Mar 2009,ODI # 2826
20,20,20,100.00,4,0,,v England,Providence,22 Mar 2009,ODI # 2827
80,80,43,186.04,5,8,,v England,Bridgetown,27 Mar 2009,ODI # 2828
46,46,39,117.94,3,5,,v England,Bridgetown,29 Mar 2009,ODI # 2829
0,0,3,0.00,0,0,,v England,Gros Islet,3 Apr 2009,ODI # 2833
31,31,28,110.71,3,2,,v England,Bristol,24 May 2009,ODI # 2850
11,11,10,110.00,2,0,,v England,Birmingham,26 May 2009,ODI # 2851
37,37,33,112.12,5,1,,v India,Kingston,26 Jun 2009,ODI # 2852
64,64,46,139.13,8,2,,v India,Kingston,28 Jun 2009,ODI # 2853
27,27,14,192.85,6,0,,v India,Gros Islet,3 Jul 2009,ODI # 2854
0,0,2,0.00,0,0,,v India,Gros Islet,5 Jul 2009,ODI # 2855
7,7,5,140.00,1,0,,v Australia,Melbourne,7 Feb 2010,ODI # 2950
0,0,1,0.00,0,0,,v Australia,Adelaide,9 Feb 2010,ODI # 2952
0*,0,6,0.00,0,0,,v Australia,Sydney,12 Feb 2010,ODI # 2954
34,34,21,161.90,6,0,,v Australia,Brisbane,14 Feb 2010,ODI # 2955
14,14,5,280.00,0,2,,v Australia,Melbourne,19 Feb 2010,ODI # 2960
57,57,66,86.36,2,3,,v Zimbabwe,Providence,4 Mar 2010,ODI # 2967
88,88,111,79.27,7,2,,v Zimbabwe,Providence,6 Mar 2010,ODI # 2970
33,33,53,62.26,3,1,,v Zimbabwe,Kingstown,10 Mar 2010,ODI # 2972
32,32,20,160.00,4,2,,v Zimbabwe,Kingstown,12 Mar 2010,ODI # 2974
63,63,41,153.65,8,2,,v Zimbabwe,Kingstown,14 Mar 2010,ODI # 2976
45,45,39,115.38,8,0,,v South Africa,North Sound,22 May 2010,ODI # 2979
26,26,35,74.28,3,1,,v South Africa,North Sound,24 May 2010,ODI # 2980
16,16,20,80.00,1,1,,v South Africa,Roseau,28 May 2010,ODI # 2982
29,29,28,103.57,4,0,,v South Africa,Roseau,30 May 2010,ODI # 2984
12,12,19,63.15,1,0,,v South Africa,Port of Spain,3 Jun 2010,ODI # 2987
4,4,11,36.36,0,0,,v Sri Lanka,Colombo (SSC),31 Jan 2011,ODI # 3092
28,28,30,93.33,4,1,,v Sri Lanka,Colombo (SSC),3 Feb 2011,ODI # 3096
0,0,1,0.00,0,0,,v Sri Lanka,Colombo (SSC),6 Feb 2011,ODI # 3099
2,2,3,66.66,0,0,,v South Africa,Delhi,24 Feb 2011,ODI # 3106
80,80,110,72.72,7,2,,v Netherlands,Delhi,28 Feb 2011,ODI # 3112
37*,37,36,102.77,6,0,,v Bangladesh,Dhaka,4 Mar 2011,ODI # 3118
43,43,21,204.76,8,1,,v England,Chennai,17 Mar 2011,ODI # 3135
8,8,9,88.88,2,0,,v Pakistan,Dhaka,23 Mar 2011,ODI # 3142
53,53,51,103.92,3,5,,v England,The Oval,19 Jun 2012,ODI # 3278
63*,63,57,110.52,4,5,,v New Zealand,Kingston,5 Jul 2012,ODI # 3283
125,125,107,116.82,8,9,,v New Zealand,Kingston,7 Jul 2012,ODI # 3285
11,11,22,50.00,2,0,,v New Zealand,Basseterre,11 Jul 2012,ODI # 3288
16,16,17,94.11,1,1,,v New Zealand,Basseterre,14 Jul 2012,ODI # 3289
5,5,12,41.66,1,0,,v New Zealand,Basseterre,16 Jul 2012,ODI # 3290
35,35,40,87.50,4,2,,v Bangladesh,Khulna,30 Nov 2012,ODI # 3309
15,15,22,68.18,2,1,,v Bangladesh,Khulna,2 Dec 2012,ODI # 3310
4,4,12,33.33,1,0,,v Bangladesh,Dhaka,5 Dec 2012,ODI # 3311
16,16,25,64.00,1,1,,v Bangladesh,Dhaka,7 Dec 2012,ODI # 3312
2,2,19,10.52,0,0,,v Bangladesh,Dhaka,8 Dec 2012,ODI # 3313
4,4,13,30.76,1,0,,v Australia,Perth,1 Feb 2013,ODI # 3330
4,4,7,57.14,0,0,,v Australia,Perth,3 Feb 2013,ODI # 3331
2,2,5,40.00,0,0,,v Australia,Canberra,6 Feb 2013,ODI # 3332
39,39,47,82.97,4,1,,v Pakistan,The Oval,7 Jun 2013,ODI # 3364
21,21,18,116.66,4,0,,v India,The Oval,11 Jun 2013,ODI # 3368
36,36,27,133.33,5,1,,v South Africa,Cardiff,14 Jun 2013,ODI # 3371
109,109,100,109.00,9,7,,v Sri Lanka,Kingston,28 Jun 2013,ODI # 3378
11,11,9,122.22,2,0,,v India,Kingston,30 Jun 2013,ODI # 3380
10,10,13,76.92,2,0,,v India,Port of Spain,5 Jul 2013,ODI # 3383
14,14,17,82.35,3,0,,v Sri Lanka,Port of Spain,7 Jul 2013,ODI # 3385
1,1,8,12.50,0,0,,v Pakistan,Providence,14 Jul 2013,ODI # 3389
1,1,5,20.00,0,0,,v Pakistan,Providence,16 Jul 2013,ODI # 3390
8,8,12,66.66,1,0,,v Pakistan,Gros Islet,19 Jul 2013,ODI # 3391
30,30,46,65.21,3,1,,v Pakistan,Gros Islet,21 Jul 2013,ODI # 3393
21,21,34,61.76,2,1,,v Pakistan,Gros Islet,24 Jul 2013,ODI # 3396
0,0,2,0.00,0,0,,v India,Kochi,21 Nov 2013,ODI # 3436
3,3,18,16.66,0,0,,v Bangladesh,St George's,20 Aug 2014,ODI # 3509
58,58,67,86.56,3,5,,v Bangladesh,St George's,22 Aug 2014,ODI # 3511
6,6,17,35.29,1,0,,v Bangladesh,Basseterre,25 Aug 2014,ODI # 3514
41,41,24,170.83,5,2,,v South Africa,Durban,16 Jan 2015,ODI # 3579
19,19,13,146.15,2,1,,v South Africa,Johannesburg,18 Jan 2015,ODI # 3583
1,1,5,20.00,0,0,,v South Africa,East London,21 Jan 2015,ODI # 3587
10,10,19,52.63,1,0,,v South Africa,Port Elizabeth,25 Jan 2015,ODI # 3591
0,0,1,0.00,0,0,,v South Africa,Centurion,28 Jan 2015,ODI # 3593
36,36,65,55.38,3,1,,v Ireland,Nelson,16 Feb 2015,ODI # 3603
4,4,14,28.57,0,0,,v Pakistan,Christchurch,21 Feb 2015,ODI # 3608
215,215,147,146.25,10,16,,v Zimbabwe,Canberra,24 Feb 2015,ODI # 3612
3,3,4,75.00,0,0,,v South Africa,Sydney,27 Feb 2015,ODI # 3616
21,21,27,77.77,2,1,,v India,Perth,6 Mar 2015,ODI # 3625
61,61,33,184.84,2,8,,v New Zealand,Wellington,21 Mar 2015,ODI # 3643
37,37,27,137.03,2,3,,v England,Manchester,19 Sep 2017,ODI # 3911
94,94,78,120.51,9,6,,v England,Bristol,24 Sep 2017,ODI # 3915
2,2,4,50.00,0,0,,v England,The Oval,27 Sep 2017,ODI # 3916
40,40,29,137.93,1,5,,v England,Southampton,29 Sep 2017,ODI # 3918
22,22,31,70.96,3,1,,v New Zealand,Whangarei,20 Dec 2017,ODI # 3943
4,4,6,66.66,1,0,,v New Zealand,Christchurch,26 Dec 2017,ODI # 3945
123,123,91,135.16,7,11,,v U.A.E.,Harare,6 Mar 2018,ODI # 3987
14,14,28,50.00,1,1,,v Ireland,Harare,10 Mar 2018,ODI # 3993
1,1,9,11.11,0,0,,v Afghanistan,Harare,15 Mar 2018,ODI # 3997
17,17,13,130.76,0,2,,v Zimbabwe,Harare,19 Mar 2018,ODI # 4002
0,0,1,0.00,0,0,,v Scotland,Harare,21 Mar 2018,ODI # 4004
10,10,18,55.55,1,0,,v Afghanistan,Harare,25 Mar 2018,ODI # 4007
